tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
29478.0,A Raisin in the Sun,"Walter Lee Younger is a young man struggling with his station in life. Sharing a tiny apartment with his wife, son, sister and mother, he seems like an imprisoned man. Until, that is, the family gets an unexpected financial windfall.",The prize-winning drama that warms the screen with its people and its passions...,"Drama, Romance",128,1961-05-28,en,7.7,134,0.792,"Sidney Poitier, Claudia McNeil, Ruby Dee, Diana Sands, Ivan Dixon",Daniel Petrie,"grave, housewife, racial segregation, based on play or musical, racism, urban setting, racial tension, racial prejudice, neighborhood, discrimination, angry, complex, cautionary, dramatic, condescending, disrespectful, enraged, harsh",
57855.0,"Charlie, the Lonesome Cougar","A heartwarming Disney classic in which a cougar, who was rescued as a cub and raised by a group of loggers in the Pacific Northwest, reverts back to his natural instincts, leading to hilarious (and dangerous) consequences.",Finding friendship is the wildest adventure of all.,"Adventure, Family",75,1967-10-18,en,5.722,18,0.1613,"Ron Brown, Bryan Russell, Linda Wallace, Jim Wilson, Clifford Peterson",Winston Hibler,"friendship, wilderness, puma, wild animal, bear, washington state, mountain lion","Just a slog to sit through, as are most of Disney's many other films of this kind.

<em>'Charlie, the Lonesome Cougar'</em> doesn't have anything to it and is just barely strung together to form a plot. I didn't enjoy it, mainly as the film gave me no reason to. It has the usual questionable animal welfare from this era, while there is hardly any acting involved.

Rex Allen does an OK job with narration, but the likes of Ron Brown and Brian Russell fail to bring anything to the table in terms of the human performances in this. The animals are naturally cute, but the earlier mentioned questions constantly arise when they are onscreen.

As with the Disney films that preceded this in <em>'The Legend of Lobo'<em> and <em>'Nikki, Wild Dog of the North'</em> and the ones that followed in <em>'King of the Grizzlies'</em> and <em>'A Tale of Two Critters'</em>, this is a film that I found tedious to watch. I will say, the only positive is that the logging stuff is interesting."
14280.0,Never Cry Wolf,"A scientific researcher, sent on a government study: The Lupus Project, must investigate the possible ""menace"" of wolves in the north. To do so, he must survive in the wilderness for six months on his own. In the course of these events, he learns about the true beneficial and positive nature of the wolf species.",They thought he couldn't do the job. That's why they chose him.,"Adventure, Drama, Action",105,1983-10-07,en,7.007,134,0.6299,"Charles Martin Smith, Zachary Ittimangnaq, Samson Jorah, Hugh Webster, Brian Dennehy",Carroll Ballard,"wolf, narration, inuit, husky, wilderness, alone, arctic polar circle region, alaska, snow, based on memoir or autobiography, dog sled, biologist, 1940s, wolves, frozen tundra, caribou","Almost loved it.

The first 45 minutes of <em>'Never Cry Wolf'</em> are terrific, I enjoyed how they set everything up - I was very much intrigued. Unfortunately, for the next 15-30 mins events kinda plateaued, before eventually ending in underwhelming fashion. I would be rating this higher if it had been a 70-85 minute run time, that would've been perfect. I will say, from start-to-finish, the film is superb visually.

Charles Martin Smith is very good as Tyler, he also does a grand job with the narration; the dialogue for which is excellent. This is a lot better than Disney's other wild animal style productions, this is probably what they were aiming for in the likes of <em>'The Legend of Lobo'</em> etc.

It just ends, at least for me, in a disappointing manner. With that stated, it still rounds off to be classed as a film I liked - just with a hint of what could've been."
73642.0,The Closer You Get,"Irish lads send an ad to the Miami Herald inviting fit and enticing women, between the ages of 20 and 21, to live in their isolated Donegal village. The whole town knows about the ad, and it sharpens everyone's sense of the opportunities for happiness already at hand. Kate, a publican with a young daughter, is separating from her husband and catches the eye of a bachelor sheep farmer. Kieran the butcher realizes that his assistant Siobhan is comely, and then he discovers she's fiery as well. Ollie sends off for Dutch skin magazines that the village postmistress won't release to him. The men, and women, find counsel in their movie-loving priest. Will anyone answer the ad?","For five desperate Irishmen, the perfect girl is abroad.",Comedy,93,2000-12-27,en,5.333,12,0.2248,"Ian Hart, Sean McGinley, Niamh Cusack, Ruth McCabe, Ewan Stewart",Aileen Ritchie,,
2067.0,Mission to Mars,"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.",For centuries we've been looking for the origin of life on earth. We've been looking on the wrong planet.,"Science Fiction, Adventure, Thriller",114,2000-03-10,en,5.992,1479,2.048,"Gary Sinise, Tim Robbins, Don Cheadle, Connie Nielsen, Jerry O'Connell",Brian De Palma,"spacecraft, planet mars, affectation, space travel, alien, space, astronaut, dismemberment, alien contact, trapped in space, aggressive, philosophical, lyrical, based on theme park ride, inspirational, absurd, admiring, adoring, amused, appreciative, enchant, exuberant, 2020s","Some couples dance, others go to Mars.

It was the year of two Mars based movies, with the other being Red Planet, of Pitch Black and the chaotic history that produced the Supernova. Plenty of sci-fi around but sadly few decent offerings.

Mission to Mars is a film you can see had good ideas on the page, some brainy and emotion based narrative threads. Effects work is OK for the era, while there's a very impressive cast put together to tell the story. Yet the script stinks to high heaven, the surprises are as absent as Martians are, while the steals from previous sci-fi movies grate on the nerves. The odd sequence has quality about it (dancing in space, woo-hoo, storm attack, yay), while the finale - all be it still a steal - is well constructed and further proof that someone somewhere had the kernel of a good story idea, but it's laborious trite and devoid of the basic film principals - to entertain and engage.

So many things wrong here, so much so the names of all involved have been spared. Join this Mission to Mars at your own peril. 4/10 || When a mission to explore the red planet goes wrong, stranding ""Luke"" (Don Cheadle) alone on this hostile world, his colleagues ""Woody"" (Tim Robbins), ""Jim"" (Gary Sinese), ""Terri"" (Connie Nielsen) and ""Phil"" (Jerry O'Connell) put huge pressure on their boss to let them take the spare rocket ship and head to the rescue. After a minimum of persuasion, off they go and are soon in sight of the planet and of an anomaly that is defying their instruments and their instincts. They land, discover their friend is alive and well and that there is a strange construction on the planet that needs investigating. Sense might dictate they go home and return to proceed in greater numbers but there's no taming the inquisitiveness of mankind and, well, the action starts to heat up. To be fair, this film looks very good and the use of visual effects and the spaceship interiors are complementary rather than overwhelming. The dialogue, well that's another story - it's pretty poor from start to finish and the plot itself is fairly derivative (and a bit repetitive, too). The acting is really only adequate, but Brian De Palma does manage to engender a sense of camaraderie amongst his astronauts and a workable sense of menace as the plot develops. Jeopardy? No, not really. Of course some of the crew are going to end up Martian toast and I found the science a little bit implausible as we advance. As a throw-away sci-fi adventure film this works fine and passes two hours effortlessly. If you are looking for anything more cerebral and/or original then perhaps not... || Brian De Palma's Mission to Mars (2000) delivers an engaging space exploration adventure that still holds up as a fascinating depiction of outer space, especially given the limited technical knowledge available at the time. While it may not be flawless in its execution, the film does a commendable job of portraying the challenges and mysteries of space travel.

The performances, particularly from Gary Sinise and Don Cheadle, are standout elements. Their characters bring depth and emotion to the story, grounding the film's high-concept premise with human connection. The storyline is another highlight, offering a plot that’s unpredictable in true De Palma fashion. The layers of mystery and the well-written underlying message keep the audience invested throughout.

The script may not be perfect, with some moments feeling a bit thin, but it works well in service of the overall narrative. Combined with De Palma’s direction, the dialogue and pacing help to maintain the film’s emotional and intellectual impact.

Mission to Mars is a movie for those who appreciate science fiction with a thoughtful touch. Its visuals, strong performances, and engaging plot make it a memorable exploration of both outer space and the human spirit. Even after all these years, it’s a film that remains enjoyable to revisit"
622.0,The Ninth Gate,"A rare book dealer finds himself at the heart of a string of paranormal events when he is hired to find the last two copies of a text, The Nine Gates of the Kingdom of Shadows, capable of summoning the Devil.",Every book has a life of its own.,"Mystery, Thriller, Horror",133,1999-08-25,en,6.48,3119,4.5706,"Johnny Depp, Frank Langella, Lena Olin, Emmanuelle Seigner, Barbara Jefford",Roman Polanski,"hotel, new york city, suicide, library, portugal, obsession, southern france, investigation, antiquary, picture puzzle, castle, satanism, collector, lucifer, devil, demon, millionaire, book store, occult, macabre, rare book, devil worship, mysterious, gnosticism, bibliophilia, suspenseful, tense, sinister, bewildered, ghoulish, gloomy, ominous, occult detective","This is a beautiful masterpiece. Mysterious, dark and occult. Everything is great about this movie - the soundtracks, the story, the atmosphere... The sets are Gothic and gloomy, the music is aptly fitting, the acting and scripts even more so; nothing breaks the persistent, unshakable scene and tone that is set by Polanski, who has obviously taken into careful consideration every possible factor to create a deeply immersive, memorable experience for the viewer. There's not a single part in the movie which would bore you. I can't think of a single thing wrong with this movie. I can't find any plot mistakes. Actors are delivering superb acting, especially Johnny Depp & movie is very well directed. This movie is a good example that proves that you don't need a ton of action to make a good thriller. I thoroughly enjoyed it from beginning to end. This movie has so many hidden gems that you need to re-watch over and over to fully grasp the craftsmanship of Polanski's epic movie! And I have seen it more than ten times. That's how great is this movie. || Johnny Depp is near his best in this devilishly demonic detective story. He is an unscrupulous, but knowledgable, New York rare book dealer who is charged by the millionaire Frank Langella to authenticate a text. ""The Nine Gates of the Kingdom of Shadows"" may or may not be able to summon the devil - or, at least, bestow the owner with some semblance of Satanic power. His search for the truth involves deceit, lust, many murders and a cat and mouse game with deadly consequences. Emmanuelle Seigner is suitably enigmatic as ""the girl"" - a sort of angelic person with ninja skills and Lena Olin hams it all up nicely as the sex-kitten (with claws) baddie. I enjoyed this; it is a complex supernatural thriller that doesn't try to impress with cheap special effects (though the music can be a little annoying at times); it's well written with a strong cast. At 2½ hours, however, it is too long; there are plenty of establishing shots that could have been trimmed/dumped to up the pace a bit more."
20283.0,Breaking Away,"Dave, nineteen, has just graduated high school, with his three friends: the comical Cyril, the warm hearted but short-tempered Moocher, and the athletic, spiteful but good-hearted Mike. Now, Dave enjoys racing bikes and hopes to race the Italians one day, and even takes up the Italian culture, much to his friends' and parents' annoyance.",The movie that tells you exactly what you can do with your high school diploma!,"Drama, Comedy",101,1979-05-24,en,7.131,272,0.8609,"Dennis Christopher, Dennis Quaid, Daniel Stern, Jackie Earle Haley, Barbara Barrie",Peter Yates,"indiana, usa, sports, bicycle, coming of age, working class, teenage boy, serenade, quarry, cycling, bicycle race","**_Hanging out at the local quarry the year after high school and much more_**

The son of a working class family in Bloomington (Christopher Dennis) is obsessed with Italy and bicycling as he hangs with his three “cutter” buds (Dennis Quaid, Jackie Earle Haley and Daniel Stern). He deals with his amusing parents (Paul Dooley and Barbara Barrie) while chasing a college lass (Robyn Douglass). Everything leads to the Little 500 bicyclist race at Indiana University. 

“Breaking Away” (1979) wisely focuses on the characters rather than bicycling and is comparable to “Dead Poets Society” from a decade later. It’s a coming-of-age drama with lighthearted bits, but it’s definitely not a comedy, as I’ve seen it wrongly designated.

It’s about young people facing the rest of their lives just after high school and trying to figure out what they’re going to do with their lives. I can relate because, when I was 19, I spent the entire summer bicycling the landscapes. The longest day-trip I took was 60 miles. I was starting to think I was hot stuff until I met a fellow cyclist the next day who was traveling across several states.

The scriptwriter graduated from Indiana University in 1965 and drew from his experiences there for the story. The protagonist was modeled after David K. Blase, who had an Italian fixation and led his team to victory in the Little 500.

It runs 1 hour, 41 minutes, and was shot in Bloomington, Indiana, as well as nearby highway 37 (due south of there).

GRADE: B"
28463.0,East/West,"June 1946: Stalin invites Russian emigres to return to the motherland. It's a trap: when a ship-load from France arrives in Odessa, only a physician and his family are spared execution or prison. He and his French wife (her passport ripped up) are sent to Kiev. She wants to return to France immediately; he knows that they are captives and must watch every step.",,"Drama, Romance",121,1999-09-01,fr,6.477,64,0.4272,"Catherine Deneuve, Sandrine Bonnaire, Oleg Menshikov, Sergei Bodrov Jr., Tatyana Dogileva","Régis Wargnier, Louis Gardel, Régis Wargnier",,
12186.0,Defending Your Life,"Is there love after death? After he dies suddenly, the hapless advertising executive Daniel Miller finds himself in Judgment City, a gleaming way station where the newly deceased must prove they lived a life of sufficient courage to advance in their journey through the universe. As the self-doubting Daniel struggles to make his case, a budding relationship with the uninhibited Julia offers him a chance to finally feel alive.",The first true story of what happens after you die.,"Comedy, Fantasy, Romance, Drama",111,1991-03-22,en,6.9,284,1.1491,"Albert Brooks, Meryl Streep, Rip Torn, Lee Grant, Michael Durrell",Albert Brooks,"afterlife, allegory, prosecution, heaven, satire, reincarnation, car accident, courtroom, advertising agency, past life","I remember when I was 12 or so, I woke up incredibly early (thank you Chicago Tribune TV Guide for helping me with missions like that) and went into the basement to record this off HBO. Then, shortly after I hit record I fell asleep on the couch and had the strangest freaking dream of my childhood because of the title of this film.

Had nothing to do with the movie, I just remember it to this day so I'm rambling about it.

Really though, it has a message, there is a moral to the story, but you aren't watching it for that. And when I was 11 or 12 I didn't record it for that. No, you're watching it because Albert Brooks is pretty funny and the film seems quirky and light hearted.

And, honestly, it delivers. It's one of those increasingly rare films that announces what kind of movie that it is, makes promises for a happy ending, and delivers on it. There aren't really any surprises, you assume how the movie is going to end before you even sit down to watch it, and you're only really watching it in the first place because you feel the need to see that kind of story.

And it delivers. It's fun in a quirky, dry, and understated way. It brings you into a fun little world, and it hits all the marks it promised to in the trailer, comedy, romance, happy ending.

Everything else is just icing."
5693.0,Hoosiers,"Failed college coach Norman Dale gets a chance at redemption when he is hired to coach a high school basketball team in a tiny Indiana town. After a teacher persuades star player Jimmy Chitwood to quit and focus on his long-neglected studies, Dale struggles to develop a winning team in the face of community criticism for his temper and his unconventional choice of assistant coach: Shooter, a notorious alcoholic.",They needed a second chance to finish first.,"Drama, Family",114,1986-11-14,en,7.029,546,1.792,"Gene Hackman, Barbara Hershey, Dennis Hopper, Sheb Wooley, Fern Persons","David Anspaugh, Angelo Pizzo","high school, indiana, usa, sports, parent child relationship, son, basketball, coach, high school sports, hoosier, 1950s, basketball coach, head coach, coaching, coach teacher, high school coach","I really found it quite hard to get excited about this rather predictable story, even though Dennis Hopper turns in one of his best character efforts. The story centres on basketball coach “Dale” (Gene Hackman) who takes over a third rate school team in Indiana. Their team spirit is pretty non existent but there are spirits a-plenty going down the throat of the enthusiastic “Shooter” (Hopper) whose son plays for the team and who isn’t the worst tactician - but is never sober often or long enough to consistently make much odds. With a team that couldn’t beat an egg and a deputy who can barely stand up, we now set off on a fairly standard story from a 1950s United States where opportunities were thin on the ground and sport could offer a way out for many. Hackman is fine, but not really anything more as we discover his character’s baggage and demons; Barbara Hershey tries to impose herself but her “Myra” has little to get her teeth into and Oscar nominated or not, I just didn’t take to Jerry Goldsmith’s confused score that was half Vangelis and half AOR. Even if you didn’t know the actual history upon which this is based, it’s an easy guess and that very procedural nature of the drama robs it of much jeopardy, even as the simulated match action takes place. It’s a motivational feel-good film and ought to be shown to illustrate to kids that winning is important, but not so much as the team-building aspects of sport that only work if everyone playing can rely on everyone else. It’s watchable enough, but isn’t anything special."
