tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
37964.0,Brown Sugar,"Sidney and Dre can attribute their lifelong friendship and the launch of their careers to one single childhood instant... witnessing the birth of hip-hop on a New York street corner. Now some 15 years later, she is a revered music critic at a national magazine and he is a successful, though unfulfilled, hip-hop record company executive. Both come to realize that their true life passions will only be fulfilled by remembering what they learned that day on the corner.",When did you first fall in love with hip-hop?,"Romance, Comedy",109,2002-10-05,en,6.7,118,2.2025,"Sanaa Lathan, Taye Diggs, Yasiin Bey, Nicole Ari Parker, Boris Kodjoe",Rick Famuyiwa,"jealousy, hip-hop, married couple, rapper, recording contract, romcom, relationship problems, record label, talent scout, cab driver, los angeles, california, wedding, dating, falling in love, music recording, childhood friends, marriage engagement, entrepreneur, metaphor, magazine editor, wedding plans, record industry, lawyer wife, origin story, book writing, relationships, best friends, magazine writer, emotional support, closest friend, best friend's wedding, new year's party, music magazine",
12590.0,Below,"In the dark silence of the sea during World War II, the submarine USS Tiger Shark prowls on what should be a routine rescue mission. But for the shell-shocked crew, trapped together in the sub's narrow corridors and constricted spaces, this is about to become a journey into the sensory delusions, mental deceptions and runaway fears that lurk just below the surface of the ocean.",Six hundred feet beneath the surface terror runs deep,"Thriller, Horror, Mystery",105,2002-08-11,en,6.045,471,1.6492,"Matthew Davis, Bruce Greenwood, Olivia Williams, Zach Galifianakis, Scott Foley",David Twohy,"diving, submarine, nurse, shipwreck, world war ii, soldier, corpse, explosion, rescue team, ghost",
12719.0,Flashback,"A hippie radical, Huey Walker has been a fugitive for decades, accused of a crime that he may not have committed. Finally apprehended, Walker is escorted to trial by uptight 20-something FBI agent John Buckner. While the two seem to be polar opposites, it turns out that Buckner may have more in common with Walker than is initially apparent, a point that is driven home when the pair faces off against a sinister small-town sheriff.",A '60s radical. An uptight fed. It's gonna be a real trip!,"Action, Comedy, Crime",108,1990-02-02,en,6.3,98,0.9275,"Dennis Hopper, Kiefer Sutherland, Carol Kane, Paul Dooley, Cliff DeYoung","David Loughery, Franco Amurri","hippie, yuppie, fbi, lsd, fake identity, train",
19953.0,The Incredible Mr. Limpet,Milquetoast Henry Limpet experiences his fondest wish and is transformed into a fish. As a talking fish he assists the US Navy in hunting German submarines during World War II.,GLUB! The Face That Launched A Thousand Torpedoes!,"Animation, Family, Comedy, War",99,1964-03-28,en,6.1,89,0.4896,"Don Knotts, Carole Cook, Jack Weston, Andrew Duggan, Larry Keating",Arthur Lubin,"fish, navy, submarine, world war ii, animated scene, live action and animation",
7501.0,Knockaround Guys,Four sons of well-known New York mobsters must retrieve a bag of cash from a small Montana town ruled by a corrupt sheriff.,"If they don't finish the job, their fathers will finish them.","Crime, Thriller",92,2001-11-30,en,6.0,363,1.2957,"Barry Pepper, Andy Davoli, Dennis Hopper, Seth Green, Vin Diesel","Brian Koppelman, David Levien, David Levien, Brian Koppelman","new york city, small town, sheriff, robbery, gangster, montana, anti hero, dark comedy, pile of dead bodies, money, mobster, mafia",
13768.0,Tuck Everlasting,"Teenager Winnie Foster is growing up in a small rural town in 1914 with her loving but overprotective parents, but Winnie longs for a life of greater freedom and adventure.","If you could choose to live forever, would you?","Drama, Family, Fantasy, Romance",90,2002-10-11,en,6.6,475,1.5028,"Alexis Bledel, William Hurt, Sissy Spacek, Jonathan Jackson, Scott Bairstow",Jay Russell,"based on novel or book, immortality, fountain of youth, forest, woods, teenage crush, teenage girl, teenage boy, mysterious stranger","Good, but could've been far greater.

I'm extremely intrigued by the concept of <em>'Tuck Everlasting'</em>. That's not to say it's anything incredibly revolutionary, but it's a premise that they could've done so much more with. I won't spoil what the main thing is, but it's certainly interesting. The first half of the film is excellent, it just disappointingly doesn't go that extra mile.

Alexis Bledel (how the heck is that <i>not</i> Robin Tunney?!) is enjoyable as Winnie, while Jonathan Jackson does well as Jesse. Ben Kingsley is, at least in my opinion, the best performer on display - I love the look of his character, who is elusively only referred to as ""The Man in the Yellow Suit"". Huge potential there.

Unfortunately, I come way from this feeling underwhelmed - despite the film doing a lot of positive things, including the score. Shame."
1809.0,The Rules of Attraction,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",We all run on instinct,"Drama, Romance, Comedy",110,2002-10-11,en,6.163,567,1.3439,"James Van Der Beek, Shannyn Sossamon, Ian Somerhalder, Jessica Biel, Kate Bosworth",Roger Avary,"suicide, rape, based on novel or book, love triangle, bisexuality, college, new hampshire, multiple storylines",
10994.0,White Oleander,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,,Drama,109,2002-10-11,en,7.1,393,1.3405,"Alison Lohman, Michelle Pfeiffer, Renée Zellweger, Robin Wright, Cole Hauser",Peter Kosminsky,"prison, loss of loved one, poison, foster parents, women's prison, family relationships, mother daughter estrangement, foster care, bad mother, adopted daughter, children's services, mother daughter relationship",
19973.0,Comedian,"A look at the work of two stand-up comics, Jerry Seinfeld and a lesser-known newcomer, detailing the effort and frustration behind putting together a successful act and career while living a life on the road.",Where does comedy come from?,"Comedy, Documentary",82,2002-10-11,en,6.601,84,0.5845,"Jerry Seinfeld, Orny Adams, Greg Giraldo, Jim Norton, Sherrod Small",Christian Charles,comedian,
1430.0,Bowling for Columbine,"This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old. Bowling for Columbine is a journey through the US, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",Are we a nation of gun nuts or are we just nuts?,"Documentary, Drama, Crime",120,2002-10-09,en,7.524,1603,1.4337,"Michael Moore, George H. W. Bush, George W. Bush, Charlton Heston, Jacobo Árbenz","Michael Moore, Michael Moore","canada, gun, homicide, mass murder, oklahoma city bombing, american culture, gun violence, shocking, satirical, mass shooting, witty, amused, commanding, empathetic, forceful, inflammatory",
