tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
9872.0,Explorers,"Middle schooler Ben spends his free time watching sci-fi films, playing video games and reading comic books. Surprisingly, his affinity for all things fantastical yields a real result – when he has a vivid dream about technology, his prodigy best friend Wolfgang manages to create a working spacecraft. Joined by their buddy Darren, the boys take off into outer space and encounter some very odd extraterrestrial life.",The adventure begins in your own back yard.,"Science Fiction, Adventure, Family",109.0,1985-07-12,en,6.2,474.0,1.953,"Ethan Hawke, River Phoenix, Jason Presson, Amanda Peterson, Bobby Fite",Joe Dante,"spacecraft, dreams, washington dc, usa, space travel, bullying, alien, best friend, middle school, extraterrestrial life form, young love, circuit board",
26133.0,Tuesdays with Morrie,"A journalist finds himself questioning his own life when his best friend, a dying man, offers him some very powerful wisdom and advice for coping in relationships, careers and society.","When you know how to die, you know how to live.","Drama, TV Movie",89.0,1999-12-05,en,7.313,40.0,0.5338,"Jack Lemmon, Hank Azaria, Wendy Moniz, Caroline Aaron, Bonnie Bartlett",Mick Jackson,,**_I liked it a LOT. It's a really good movie I suggest u people watching it...**_**
19552.0,The Scent of Green Papaya,"In 1951, a young Vietnamese girl arrives at a Saigon household as their new servant.",,"Drama, Romance",104.0,1993-06-08,vi,7.023,194.0,1.0656,"Trần Nữ Yên Khê, Man San Lu, Thi Loc Truong, Nguyen Anh Hoa, Hoa Hoi Vuong","Trần Anh Hùng, Trần Anh Hùng","adultery, vietnam, buddhism, musician, peasant, love, animal abuse, ho chi minh",
8075.0,Weekend,"A supposedly idyllic weekend trip to the countryside turns into a never-ending nightmare of traffic jams, revolution, cannibalism and murder as French bourgeois society starts to collapse under the weight of its own consumer preoccupations.",,"Comedy, Crime",104.0,1967-12-29,fr,6.969,292.0,0.7752,"Mireille Darc, Jean Yanne, Jean-Pierre Kalfon, Yves Afonso, Yves Beneyton","Jean-Luc Godard, Jean-Luc Godard","surrealism, man woman relationship, traffic jam","As the 1960s went on Jean-Luc Godard kept up the kind of brash, zany, experimental style with which he made his name and became a cornerstone of the French New Wave, but his work increasingly showed a political consciousness sparked by the explosion of the consumer society in that decade. The class of haves, in his view, were being increasingly selfish and dog-eat-dog, while the have-nots of the world could not be expected to stand by idly. Society was surely headed for a breakdown, and his 1967 film WEEKEND is an absurdist vision of it in one hour and forty-five minutes. This is emphatically *not* a good entry point to Godard -- if you don't know his work, see Breathless or Le Mepris first -- but it is a marvelous capstone to his first decade of cinema. (After this, Godard disappeared from the limelight for some years while making more overtly political films with Jean-Pierre Gorin as the Dziga Vertov collective.)

Married couple Roland (Jean Yanne) and Corinne (Mireille Darc) set off from Paris one weekend for Corinne's parents' home, as her father is dying and they want to make sure they get their cut of inheritance. Not only is their relationship with Corinne's parents focused solely on money, but both Roland and Corinne are secretly having affairs and each plans to later dispose of the other in order to run away with their lovers. As Roland and Corinne hit the road, civilization appears to have vanished all around them: people are violently fighting each other over petty arguments, the road out of Paris is an endless traffic jam of honking horns and yelling, and the roadside is littered with car wrecks and their bloody victims.

WEEKEND is a grand portrait of human veniality like Dante's INFERNO. Even when Corinne and Roland encounter a group of hippies, the idealistic dreamers who oppose the cruel order of capitalist society, they are shown great cruelty. Godard was awfully prescient: not only did he shoot this film a year before the events of May 1968 and he presaged a youth revolt, but he also expected that youth to perpetuate the same flaws of the system they overthrew.

Visually, WEEKEND is as much a delight as any of Godard's other colour films of this time, with a pop art feel. Godard and his cinematographer Raoul Coutard had a great eye for colour, mainly the red, white, and blue from the French flag, but all the hues on screen are bold and electric. A great treat for film aficionados are several long tracking shots that required great skill to shoot, such as the long traffic jam. There's a lot of poetry in the shots: I don't know why, but a long take where a pianist plays a Mozart suite to a crowd of farmers in a barnyard and Anne Wiazemsky (in a non-speaking role) walks up to listen, is as emotionally moving to me as anything from Tarkovsky.

By this point Godard's films assume that the viewer is an intellectual, someone who has read a good bit of the literary canon and is aware of the political disputes not only of our time but also those reaching back to the 18th century. Thus as Corinne and Roland are wandering around lost around their own eventual car wreck, they come across the historical personage Saint-Just from the French Revolution (one of two amusing roles played here by the legendary Jean-Pierre Léaud), who absurdistly declaims from his writings while decked out in period costume. They then meet Tom Thumb and Emily Brontë. As the climax of the film approaches, two representatives of the Third World, African and Arab dustmen that our protagonists hitch a ride from, recite a revolutionary Marxist text at some length. And one scene where Corinne recounts a sexual encounter to her lover is a parody of Ingmar Bergman's PERSONA, which had come out the previous year.

Criterion's re-release of WEEKEND on Blu-ray is a welcome event. The pop-art canvas of Godard's 1960s colour films comes through better in this higher-resolution format than on the old DVD releases. Criterion's extras are also enjoyable and informative. Viewers without a prior grounding in Godard's literary/political/social context will appreciate a 20-minute visual essay by Kent Jones which explains most of the references in the film, as well as some contemporary developments in Godard's life that aren't directly shown in the film, but made it what it is. There are interviews with the main actors from French television just before the film's 1968 release, and they explain how great it was to work with Godard, though one realizes that they hadn't seen the finished film and might well have been appalled at its anarchic pace and agitprop. The role of ""making of"" featurettes is provided by relatively recent interviews with cinematographer Raoul Coutard and assistant director Claude Miller."
2786.0,Pierrot le Fou,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.","You've met the tame Godard, the love Godard, the think Godard, ...now meet the wild Godard!","Drama, Romance, Crime",110.0,1965-11-05,fr,7.4,889.0,1.4587,"Jean-Paul Belmondo, Anna Karina, Graziella Galvani, Aicha Abadir, Henri Attal","Jean-Luc Godard, Jean-Luc Godard","paris, france, mediterranean, painting, bourgeoisie, road trip, femme fatale, money, bombing, dock, fugitive lovers","This is one of those utterly satisfying film experiences that seem to exploit every possibility of the cinematic medium

The French New Wave drew much inspiration from American crime stories, and Jean-Luc Godard's 1965 film PIERROT LE FOU has a plot that is essentially simple: Ferdinand (Jean-Paul Belmondo), five years into a marriage that leaves him unsatisfied, meets his children's babysitter and discovers that she's an old flame of his, Marianne (Anna-Karina). They both want to run away, and as it turns out that Marianne already has some experience in the criminal underworld, the pair steal some cash and head towards the south of France. On their way to what they hope is a better life, they leave a trail of more crimes in their wake. However, tension builds between the two, as Pierre is mopey, obsessed with literature, and pessimistic, while Marianne is a capricious and spontaneous personality who doesn't want to think about the future. When they are confronted by some other gangsters in Nice, things come to a head.

But it is the extremely elaborate way in which this story is told that elevates this from a cheap thriller to a masterpiece of avant-garde cinema. Scenes are depicted with exaggerated features, often becoming absurdist metaphors for the action that the audience should understand has happened. Two dialogues between the lovers turn into musical numbers. Even in straightforward thriller plot turns like shootouts, Godard avoids any pretence at realism. The old Brechtian technique of alienation, where the audience is continually reminded that they are watching staged action and not the real thing, is thus abundantly employed. Furthermore, Godard confronts 1960s consumer society and the Vietnam War.

It's modernist and highly personal, sure, but PIERROT LE FOU is also instantly accessible to an open-minded audience due to its pop art feel. The colours in the elaborate set designs and landscapes are electric, it's as if Godard and cinematographer Raoul Coutard in 1965 saw brighter shades of everything than we do today, and could bring that hyper-sensory perception across on film. Karina and Belmondo are not only masterful actors in themselves, they also have great chemistry together. When it all comes down to it, PIERROT LE FOU is simply an emotionally moving film. After I saw it the first time, I felt as if my life had changed forever, and I swiftly scheduled another viewing (the film continues to impress on rewatching).

I don't know if this would be the best introduction to Godard. However, there is an especial pleasure in seeing his films in chronological order and coming to PIERROT LE FOU after the director's nine preceding feature films. Godard packed this film's storytelling technique, costumes, film score, and other elements with references to each of the movies he had made to date. These little winks, looks back at a productive and already storied career that in fact had only started six years before, are fun for aficionados.

The Criterion Collection released the film on Blu-Ray and DVD in 2008. Unfortunately, this release swiftly fell out of print after Criterion lost the North American rights. That's a real shame, as the Blu-Ray presents this visually gorgeous film in the HD format it deserves, and there are many interesting extras on both the Blu-Ray and the 2DVD set: an hour-long documentary on Godard and Karina's time working together, an interview with the elderly Karina made just for Criterion, archival interviews with cast and crew, and a featurette where Jean-Pierre Gorin presents the themes of the PIERROT LE FOUR in an audio track over excerpts from the film. || Remember the old days of vinyl when you'd put the stylus on, and it would just slide across the disc? Well, despite the number of times I have watched this film, it does the same as that stylus. I just don't really get it. It centres around the slightly Bonnie and Clyde existence of the married and recently unemployed television executive ""Ferdinand"" (Jean Paul Belmondo) and his flighty ex-babysitter ""Marianne"" (Anna Karina) as they travel across France trying to make a Bohemian sort of living whilst she avoids some Algerian gangsters from whom she has worked smuggling guns. Now we know from the start that these two have a bit of history - she continuously calls him ""Pierrot"" - much to his chagrin, but different as they are, and rather despite themselves, together they must remain as their escapades become more perilous, quirky and their personalities emerge stronger and clearer. I get all of that, it's a road movie - a colourful, occasionally entertaining one - with a certain, though not overwhelming - degree of chemistry between the two handsome stars. The scenarios though, are all a bit repetitive and too much of the significance of the film seems attached to the former relationship (off screen) between Karina and Jean Luc Godard. Perhaps it is based on their own life, but what has that to do with what we are watching on the screen now? Sure, it's a well photographed and flee flowing story, but too much of the significance of the plot and the characterisation is reserved to those ""in the know"" and so I just found it, increasingly, a rather unremarkable semi-comical romp. It's highly rated, so I am probably just out of kilter - but for me this is really nothing much to write home about."
10235.0,Alexander Nevsky,"When German knights invade Russia, Prince Alexander Nevsky must rally his people to resist the formidable force. After the Teutonic soldiers take over an eastern Russian city, Alexander stages his stand at Novgorod, where a major battle is fought on the ice of frozen Lake Chudskoe. While Alexander leads his outnumbered troops, two of their number, Vasili and Gavrilo, begin a contest of bravery to win the hand of a local maiden.","The mighty epic of 13th Century Russia...of the ""Battle on the Ice"" when the invading German hordes led by the Teutonic Knights were driven from the soil of Russia - forever.","Drama, History, War",109.0,1938-11-24,ru,7.05,220.0,2.5307,"Nikolai Cherkasov, Nikolai Okhlopkov, Andrei Abrikosov, Valentyna Ivashova, Lev Fenin","Sergei Eisenstein, Sergei Eisenstein, Pyotr Pavlenko, Dmitriy Vasilev","battle, alexandre nevski, alexander nevsky, 13th century",
11533.0,Jason and the Argonauts,"Jason, a fearless sailor and explorer, returns to his home land of Thessaly after a long voyage to claim his rightful throne. He learns, however, that he must first find the magical Golden Fleece. To do so, he must embark on an epic quest fraught with fantastic monsters and terrible perils.",The epic story that was destined to stand as a colossus of adventure!,"Adventure, Family, Fantasy",104.0,1963-06-19,en,7.2,642.0,2.5341,"Todd Armstrong, Nancy Kovack, Gary Raymond, Laurence Naismith, Niall MacGinnis",Don Chaffey,"ship, skeleton, hero, bravery, menace, greek mythology, vlies, stop motion, ancient greece, golden fleece, based on myths, legends or folklore, sea voyage","I always find with these stop-motion animation films that the wonderful Harryhausen creations always far out-act the human talent! Sadly, here is no different - Todd Armstrong in the title role and Nancy Novak as "" Medea"" are as wooden as the Argo in this retelling of the ancient Greek myth. It is still, however, an exciting action adventure though, with plenty of episodes to keep it moving along as Jason fights monsters and treachery to seek out the legendary Golden Fleece from the distant land of Colchis. It's got a decent enough, largely British, supporting cast with Honor Blackman standing out as his patron ""Hera"" and Nigel Green making for a wonderfully over-the-top ""Hercules"", but the spoils definitely go to Talos, the Harpies and the skeleton battle is fabulous. || **_Swords & Greek Mythology in the Mediterranean_** 

Jason (Todd Armstrong), the rightful heir to the throne of Thessaly, Greece, gathers a crew of intrepid sailors to find the magical Golden Fleece, a quest that brings clashes with a 100’ bronze statue, a couple harpies, the venomous Hydra and a squad of sword-wielding skeletons.

“Jason and the Argonauts” (1963) is a sword & sandal flick based on Greek Mythology with Ray Harryhausen’s stop motion special effects, which were state-of-the-art at the time. It’s very similar to ""The 7th Voyage of Sinbad"" from five years earlier and on par in all-around entertainment. 

You can’t beat the scenic Mediterranean locations, the vessel, the costumes and the mystical action sequences. The fight with the skeleton warriors only runs three minutes, at most, but it took Harryhausen four months to produce it.

Unfortunately, this isn’t as compelling, story-wise, as “Ulysses” (1954) and “Mysterious Island” (1961) or future flicks like “Sinbad and the Eye of the Tiger” (1977) and “Conan the Barbarian” (1982). Those movies feature a fairly prominent female presence to counteract the sweaty men in loin cloths; this one doesn't. Sure, Nancy Kovack is on hand, but she doesn’t show up until well past the hour mark and not enough is done with her.

The film runs 1 hour, 44 minutes, and was shot on the coasts of southern Italy (Salerno) with studio stuff done in Rome and Shepperton Studios, just west of London.

GRADE: B-"
11659.0,The Best of Youth,"After a fateful encounter in the summer of 1966, the lifepaths of two brothers from a middle-class Roman family diverge, intersecting with some of the most significant events of postwar Italian history in the following decades.",The Possibilities Were Endless...,"Drama, History, Romance",367.0,2003-06-22,it,8.105,564.0,1.3056,"Luigi Lo Cascio, Alessio Boni, Adriana Asti, Sonia Bergamasco, Fabrizio Gifuni",Marco Tullio Giordana,"society, loss of loved one, sicily, italy, political activism, cultural revolution, florence, italy, turin, brother against brother, family reunion, family conflict, post world war ii, years of lead, family saga, lost youth, may 68, spanning generations, anti-mafia, tangentopoli",
3777.0,Throne of Blood,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",,"Drama, History",108.0,1957-01-15,ja,7.916,908.0,1.9558,"Toshirō Mifune, Isuzu Yamada, Takashi Shimura, Akira Kubo, Hiroshi Tachikawa",Akira Kurosawa,"japan, samurai, based on novel or book, prophecy, castle, ambition, betrayal, ghost, jidaigeki, sengoku period, feudal lord, feudal japan","One of a number of films that Akira Kurosawa made in the 1950s and which have become classics, <i>Throne of Blood</i> is the director's adaptation of Shakespeare's Macbeth, set in feudal Japan but showing that lust for power is a perennial feature of human society. Washizu (the Macbeth character, Toshiro Mifune) is a soldier serving the lord of Spiders-Web Castle. While riding through a forest with his comrade and childhood friend Miki (the Banquo character, Minoru Chiaki), they come upon a forest spirit that foretells an elevation in rank for the two, and eventually Washizu's reign over Spiders-Web Castle. While Washizu denies that he has any desire to seize the throne, the forest spirit could see into his heart, as can his wife Asaji (the Lady Macbeth character, Isuzu Yamada) who spurs him on to murder any potential rivals. Thus Mifune moves inextricably towards his own elevation, but also his own fall.

Although the film is an adaptation of Shakespeare, the way the actors move before the camera owes much to the Japanese theatre called Noh. So much of the film is carried by the powerful facial expressions of the main actors: the over-the-top snarls and gasps of Mifune; the sad mien of Chiaki, as if his character is already aware of his fate; and the chilling calm of Yamada, a coldblooded killer even if she doesn’t personally murder anyone but has others do it. Kurosawa's set design is elaborate, one really feels back in Edo Japan. Furthermore, by shooting the film in a bleak part of Japan with abundant fog, the landscape powerfully mirrors the predicament in which the characters find themselves.

This is one of those films that any Westerners with a solid liberal arts education (by which I mean at least some general knowledge of Macbeth) should see and will probably enjoy. Because it is based on a universal theme that just happened to be so well packaged by Shakespeare, the plot is straightforward and engaging in spite of the exotic setting. But because viewers can so easily follow that plot, the feudal Japan dressing with its distinct mores will prove a fascinating touch, and Kurosawa has depicted this world in rich detail. I don't know if postwar scarcity was still a thing in 1956 when Kurosawa shot <i>Throne of Blood</i>, but it seems like no expense was spared here. || I think that this is a superb tragi-adventure story that stands out well amongst the numerous loose adaptations of Shakespeare that have been made over the years. Kurosawa takes the Scottish play and gives it the ""Noh"" treatment that delivers an enigmatic and tautly directed rendition of a story of betrayal, power and insanity. Toshirô Mifune is magnificent as ""Washizu"" who after getting lost with his colleague (Minoru Chiaki) in the doleful ""Spider's Web"" forest is given a cryptic prophecy that one day he too is destined to rule the great ""Spider's Web castle""... Initially reluctant to embark on this path, he soon becomes blinded by this ambition on the misguided advice of his wife (Isuzu Yamada) and so he sets out on a despotic path than can only end in disaster for everyone. The cast work the story well, ably aided by the eeriness of the sets and a sharp pace. It works far better, in my opinion, in monochrome - no colourful distractions from the moody cinematography of the forest nor of the castle architecture and the mobilisation of grand armies - especially in the scenes set in winter; and the general grittiness of the scenarios are easily akin to those of 11th Century Scotland. Once the delirium of the final scenes is upon us, the performances become plausible and in the end , I almost felt sorry for ""Washizu"". Great stuff."
44098.0,Undercurrent,"After a rapid engagement, a dowdy daughter of a chemist weds an industrialist, knowing little of his family or past. He transforms her into an elegant society wife, but becomes enraged whenever she asks about Michael, his mysterious long-lost brother.",An Irresistible Force That Draws a Man and Woman Together!,"Drama, Thriller",116.0,1946-11-11,en,5.8,49.0,0.6019,"Katharine Hepburn, Robert Taylor, Robert Mitchum, Edmund Gwenn, Marjorie Main",Vincente Minnelli,"deception, industrialist, brother against brother, jealous brother, brother brother relationship",
