tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
20115.0,Opera,A young opera singer is stalked by a deranged fan bent on killing the people associated with her to claim her for himself.,Obsession. Murder. Madness.,"Horror, Thriller, Crime",107.0,1987-12-19,it,6.8,495.0,1.0451,"Cristina Marsillach, Ian Charleson, Urbano Barberini, Daria Nicolodi, Coralina Cataldi-Tassoni",Dario Argento,"whodunit, killer",
27327.0,Phantom of the Paradise,"Singer-songwriter Winslow Leach seeks revenge on the nefarious music producer Swan, who steals both Winslow's music and his favorite singer for the grand opening of his new rock palace, the Paradise.",He sold his soul for rock n’ roll!,"Music, Comedy, Horror, Drama, Fantasy, Thriller, Romance",92.0,1974-10-31,en,7.5,697.0,2.2091,"William Finley, Paul Williams, Jessica Harper, George Memmoli, Gerrit Graham","Brian De Palma, Brian De Palma, Louisa Rose","mask, new york city, rock 'n' roll, suicide attempt, greed, haunted house, phantom, palace, musical, satire, revenge, soul selling, rock music, pianist, false accusations, masked man, glam rock, car explosion, rock opera, rock musical, sing sing, music production, record company, faustian pact, songwriting, phantom of the opera, music industry, abuse of power, music producer, moral corruption, deal with the devil, printing press, horror musical","William Finley as the eponymous character and Paul Williams as the duplicitous record producer ""Swan"" both ham up enjoyably in this update of the Gaston Leroux novel. ""Finley"" is writing a cantata, parts of which are overheard by the unscrupulous ""Swan"" who gets his sidekick ""Philbin"" (George Memmoli) to pinch the score. Next thing, auditions are ongoing and the poor old writer has been well and truly sidelined. He's determined to wreak his revenge, a determination amplified after an accident sees him hideously disfigured. With chaos ensuing all around, ""Swan"" decides to try and make a peace with his nemesis - but pretty soon it's clear that's never going to work and as the opening night of the rock club ""The Paradise"" looms ever closer, you have to wonder if you'd really want a ticket after all. It's good fun this film with some entertaining performances at the top, Jessica Harper holds her own as the feisty chanteuse ""Phoenix"" and there's just about enough menacing megalomania to prevent it descending into farce. It's quite easy to see how many subsequent films or concepts it may have spawned as it takes much from musical theatre and high drama and mingles them into something that's a sort of an hybrid of the ""Man from U.N.C.L.E"" and ""Jesus Christ Superstar"". Williams also wrote much of the of the original soundtrack with a few power ballads packed in to keep the pace moving along and it's worth sticking about for the credits. It has dated, but I still enjoyed it."
30295.0,Father Goose,"During World War II, South Sea beachcomber Walter Eckland is persuaded to spy on planes passing over his island. He gets more than he bargained for as schoolteacher Catherine Frenau arrives on the run from the Japanese with her pupils in tow!",They're sharing a South Sea island with 7 little chaperones...and the Pacific as their battleground!,"Adventure, Comedy, Romance",118.0,1964-12-10,en,7.033,181.0,1.5472,"Cary Grant, Leslie Caron, Trevor Howard, Jack Good, Sharyl Locke","Ralph Nelson, Peter Stone, Frank Tarloff","island, airplane, south seas, coast watcher, protective association, child protection","“Walter” (Cary Grant) is a bit of a rogue who is conned into helping the war effort by “Houghton” (Trevor Howard) and so takes up residence on a remote Pacific island where he is to report sightings of Japanese aircraft, shipping etc. In return, he will be given his very own island Easter egg hunt - only it will be for bottles of Scotch, instead! He’s grumpily resigned to his duty until one day he encounters “Catherine” (Leslie Caron) on his island complete with her own set of ducklings - half a dozen young daughters of the French diplomatic corps left behind. She demands that he help, he demands that she leaves. Is it a Mexican stand-off? Well, no - not for long, pretty swiftly she and her gaggle have this poor hapless fellow dangling and the story sets off down a predictably one-sided battle of the sexes path. No, the story isn’t especially novel or original but there’s a lovely chemistry between Grant and Caron that reminded me a little of the “African Queen” (1951) and the girls contribute amiably too. It is a bit of a slow starter, and the conclusion is a little bit rushed, but the gist is entertaining and both stars seem to be enjoying the mischief as they do their own little bit to defeat the enemy - which ever side he/she/they might be on."
21028.0,Moscow Does Not Believe in Tears,"This is a life story of three girlfriends from youth to autumn ages. Their dreams and wishes, love, disillusions...","The Funniest, Tenderest Love Story of the Year.","Drama, Comedy, Romance",142.0,1980-02-11,ru,7.623,252.0,1.0615,"Vera Alentova, Aleksey Batalov, Irina Muravyova, Aleksandr Fatyushin, Raisa Ryazanova","Vladimir Menshov, Valentin Chernykh, Vladimir Menshov","young love, moscow, russia",
29756.0,13 Ghosts,"Reclusive Dr. Zorba has died and left his mansion to his nephew Cyrus and his family. They will need to search the house to find the doctor's fortune, but along with the property they have also inherited the occultist's collection of 13 ghosts.",IT'S FUN TO BE SCARED BY 13 GHOSTS,Horror,85.0,1960-07-18,en,5.727,154.0,1.662,"Charles Herbert, Jo Morrow, Martin Milner, Rosemary DeCamp, Donald Woods","Robb White, William Castle","mask, lion, museum, haunted house, revenge, ouija board, inheritance, mansion, ghost, séance, lion tamer, gimmick",Old school black and white 3D movie. I didn't even know they had 3D back then. It was a good storyline. I liked seeing the low budget special effects they were trying to do.
22874.0,Indiscreet,"Anna Kalman is an accomplished actress who has given up hope of finding the man of her dreams. She is in the middle of taking off her face cream, while talking about this subject with her sister, when in walks Philip Adams. She loses her concentration for a moment as she realizes that this is the charming, smart, and handsome man she has been waiting for.",How dare he make love to me - And not be a married man!,"Comedy, Romance",100.0,1958-07-16,en,6.6,185.0,0.8954,"Cary Grant, Ingrid Bergman, Cecil Parker, Phyllis Calvert, David Kossoff",Stanley Donen,"london, england, deception, based on play or musical, love, revenge, urban, gentleman, financier",
11576.0,"It's a Mad, Mad, Mad, Mad World","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",The biggest entertainment ever to rock the screen with laughter!,"Action, Adventure, Comedy, Crime",197.0,1963-11-07,en,6.979,629.0,5.2553,"Spencer Tracy, Milton Berle, Sid Caesar, Buddy Hackett, Ethel Merman",Stanley Kramer,"prison, california, airplane, chase, competition, treasure hunt, national park, slapstick comedy, money, desert, race, cash, absurd, hilarious, farcical","It's every man (and old bag) for himself.

It's a Mad Mad Mad Mad World is one of those films that as a child I went to the cinema to watch and then proceeded to talk about it enthusiastically in the playground for weeks afterwards. So I find myself here in my middle age with mixed feelings after just revisiting this extravaganza for the first time in many a year.

It's very much a film of three parts to me, and each part impacts differently on the entertainment scale. The first part of this multi cast piece is as madcap and as mirthful as you could honestly wish to see, but this sadly ill prepares you for a middle part that outstays its welcome to the point that you can't believe they stretched it to an original cut of 3 hours! The final third of the film saves it from smug overkill because by now you have invested so much time into the film, you thank the gods for any sort of frivolity - and thankfully the film does lift you back up to the happy place that you had visited an hour previously.

The cast are fine, where some brilliant shows are mixed in with the merely acceptable ones, and I wouldn't want to be so churlish as to dissect each actors respective show. However, as a Phil Silvers fan I'm rewarded plenty enough and as a Spencer Tracy acolyte I'm burning candles again in his honour. Yet it's Ethel Merman as Mrs. Marcus that lives long and glorious in the memory here, and honestly I feel the film is worth a watch purely just for her. The set pieces are fine and the stunts are truly a feast for the eyes, but ultimately one comes away thinking this film should have been a masterpiece instead of the overkilled and overlong experience that it is. 6.5/10 || _**Epic screwball comedy-adventure with an all-star cast is overlong**_

Released in 1963, “It’s a Mad, Mad, Mad, Mad World” is grand comedy-adventure about several motorists in the remote desert of Southern Cal learning of a buried cache of moolah in Santa Rosita State Park along the coast 200 miles south. A mad scramble to get to the money ensues. 

The cast is superlative with too many old-time greats to cite. The opening is compelling, the first act culminating with an amusing sequence where Jonathan Winters’ character levels a gas station in the desert. The wild close with the fire truck ladder and corresponding hospital gag is also superb entertainment. The middle of the film, while fun, can get tedious because emptyheaded shenanigans can only hold your interest for so long. In other words, the movie’s just too long for such madcap misadventures.

Nevertheless, it’s a fun, energetic flick with top-rate locations and this is the only way to see so many classic celebrities on screen together.

The theatrical cut runs 2 hours, 41 minutes whereas the longest cut runs 3 hours, 30 minutes. There are several other cuts. It was shot entirely in various areas of Southern Cal.

GRADE: B- || Maybe not since Michael Anderson managed to put together a stellar cast for his ""Around the World in Eighty Days"" (1956) have we seen quite such an ensemble group of famous faces peppering a light-comedy. This time, it all starts with Jimmy Durante being thrown from his crashing car and surviving just long enough to tell the gathered crowd of a $350,000 fortune buried under the ""Big W"". Initially the gang decide to work together to find and share the loot, but they can't agree on a formula to distribute it and so quickly it's every man (or dame) for themselves. How to get there? Well there are cars, trains and even an aeroplane put to good use as their ""Wacky Races"" style antics see friends and families fall out, fall in, row, squabble and use quit a bit of ingenuity to get to the Santa Rosita State Park first!. Meantime, disillusioned cop ""Culpeper"" (Spencer Tracy) is fed up with his measly pension provision, and it's likely to be his final act to try and locate some stolen cash. Yep.  The self same $350,000! He's no fool and as he learns of this group of treasure hunters, he decides to let them do the all of the heavy lifting then just pop up and wave his badge. Can it be that simple? Well, first of all these disparate folks have to find it - and as their journey gradually fills with acrimony and mistrust, you wouldn't want to bet on it. The star here for me is Terry-Thomas, a Brit who happens to be travelling in his car and who picks up the family from hell. They are led by fiery matriarch (Ethel Merman) and her drip of a son and pretty quickly their driver is in on their not-so-secret gig and devising some suitably mischievous plans of his own! Mickey Rooney's ""Ding Bell"" is also in on the chase; there's Phil Silvers rather over-acting as ""Otto"" and a slew of other familiar faces like Andy Devine, Zazu Pitts, Peter Falk - even Buster Keaton makes an appearance which is apt for the conclusion is straight out of one of his slapstick efforts from forty years earlier. At 3½ hours duration, it's too long. The action is fun for a while as they scramble for advantage but once we've met each of them and got to know their foibles the joke starts to wear a little bit thin and I found it really sagged, repetitively, for an hour in the middle. The occasionally pithy writing quickly gives way to a clunky screw-ball style that was as predictable as it was strained. The stereotypes of the plucky Englishman, the harridan mother-in-law, the ditzy gal - they all all work for a while but soon become a bit laboured and though it does liven up at the ending, I could probably have done with that about an hour earlier. It's fun at times, but I prefer a little more subtlety in my humour - and there's very little of that here."
25767.0,The Grass Is Greener,"Victor and Hillary are down on their luck to the point that they allow tourists to take guided tours of their castle. But Charles Delacro, a millionaire oil tycoon, visits, and takes a liking to more than the house. Soon, Hattie Durant gets involved and they have a good old fashioned love triangle.",Ever See a Four-Sided Triangle?,"Comedy, Romance",104.0,1960-12-23,en,6.326,131.0,0.7123,"Cary Grant, Deborah Kerr, Robert Mitchum, Jean Simmons, Moray Watson",Stanley Donen,"infidelity, love triangle, romcom, based on play or musical, countess, misunderstanding, millionaire, oil tycoon, earl, romantic misunderstanding, comedy of remarriage, romantic","Having packed their kids off for the weekend, the ""Earl and Countess of Ryhall"" (Cary Grant and Deborah Kerr) are looking forward to a few days of rest and recuperation in their stately pile. Not that it's exactly private as they've long since had to allow the public to wander through at half-a-crown a time. One such visitor isn't so good at obeying the rules, though, when he ignores a ""private"" sign and walks into her sitting room. He turns out to be an American millionaire called ""Delacro"" (Robert Mitchum) and he's quite a charmer. So much so that he kind of sweeps her off her feet, and though her husband's arrival cools things for a time, pretty soon she has travelled to London ostensibly to see her hairdresser and to meet her wacky pal ""Hattie"" (Jean Simmons), but well... Thing is, her husband isn't quite prepared to give up the ghost on his marriage and so invites this man back to their home where the most genteel of games ensues as both men vie for the affections of the Countess whilst the mischievous ""Hattie"" does a bit of manoeuvring of her own. The story provides for an amiable clash between old and new money, but is really about the nature of true affection and decency. There's not really anything unpredictable about the plot nor it's evolution, but seeing these four folk on screen together does remind us of just what style and star quality is. Even Mitchum keeps his tongue in his cheek and there's also an enjoyable turn from Moray Watson as the aspiring writer-cum-butler who looks upon the antics here with a sympathetic if somewhat bemused attitude. It's aptly titled and worth a watch."
43860.0,King Solomon's Mines,White hunter Allan Quartermain and his enigmatic guide help a young Irish woman locate her missing father in unexplored Darkest Africa.,,"Action, Adventure, Drama",80.0,1937-06-17,en,5.3,25.0,2.5821,"Paul Robeson, Cedric Hardwicke, Anna Lee, Roland Young, John Loder","Robert Stevenson, Michael Hogan, Charles Bennett, A.R. Rawlinson, Ralph Spence","based on novel or book, diamond, africa, sandstorm, map, diamond mine, south africa, desert, allan quatermain, 19th century, big game hunter","A super boy's-own adaptation of the H. Rider Haggard story. At first, Sir Cedric Hardwicke comes across as a slightly stilted ""Allan Quartermain"" but he soon finds his rhythm and together with John Loder and Anna Lee sets off to find her long lost father as he searched deepest Africa for the legendary treasure of King Solomon. Along the way they encounter an outcast ""Umbopa"" (Paul Robeson) who helps guide them. Clearly they have spent some cash on this production and I think it shows; the story is fluidly directed by Robert Stevenson and we even get a song! It's riddled with colonial attitudes - almost unimaginable now - but some really grand cinematography and quite an exciting denouement make for a timeless adventure film."
43802.0,The Little Foxes,"In 1900, a clan attempts to strike a deal with a Chicago industrialist to get him to build cotton mills in their Deep South town.","...the film version of the stage hit, as the ruthless beauty whose ambition spelt the doom of three men","Drama, Romance, History",117.0,1941-08-29,en,7.5,183.0,0.7897,"Bette Davis, Herbert Marshall, Teresa Wright, Richard Carlson, Dan Duryea",William Wyler,"southern usa, bathroom, bank, staircase, alabama, family relationships, money, business, train, theft, apple, embezzlement, railway station, heart condition, safe deposit box, cotton mill, father daughter relationship","If you enjoy this review, please check out my blog, Old Hat Cinema, at https://oldhatcinema.medium.com/ for more reviews and other cool content.

Would you kill for a cotton mill?

Take us the foxes, the little foxes, that spoil the vines: for our vines have tender grapes. Song of Solomon 2:15

The Little Foxes, made in 1941, was the third and final collaboration between the legendary Bette Davis and the great director William Wyler. Their first film together was Jezebel (1938) and the second was 1940’s The Letter.

Down in the deep South at the turn of the century, a deal’s going down to bring the cotton mills to the cotton…and cold, hard cash into the hands of the greedy, conniving Hubbard clan. Ben Hubbard, the brains of the operation, and his brother Oscar, need $75,000 more to close the deal. Their sister, Regina, desperately wants a piece of the action, and she expects her portion of the money to be put up by her husband, Horace. However, she and Horace have not been on good terms for quite some time, plus he has been in Baltimore for several months being treated for a serious heart condition. Undaunted, Regina sends her 17-year-old daughter, Alexandra, to Baltimore to bring him home. Once he is reinstated in the household, he makes it clear that he opposes their shady dealings. But Horace is weak and hasn’t much time to live. Smelling blood, the foxes begin to close in…

The film was nominated for Best Picture of 1941, but was beat by How Green was My Valley. Bette Davis was nominated for Best Actress, and both Teresa Wright, in her debut, and Patricia Collinge were nominated for Best Supporting Actress. Bette Davis was beat by Joan Fontaine for Suspicion, and the Best Supporting Actress Award went to Mary Astor for The Great Lie. However, it’s a cryin’ shame that Herbert Marshall, an excellent actor whose name is all but forgotten today, was not even nominated for his heart-wrenching and eloquently underplayed performance in The Little Foxes.

In his younger days, throughout the 1930’s, Herbert Marshall was in high demand as a romantic leading man. It’s my opinion, though, that it was as the wise, gentle, and doomed Horace Giddens that Marshall gave the greatest performance of his career, at over fifty years old.

Five original cast members reprised their roles from the Broadway production: Charles Dingle (as Ben Hubbard), Carl Benton Reid (as Oscar Hubbard), Dan Duryea (as Leo Hubbard), Patricia Collinge (as Birdie Hubbard), and John Marriott (as Cal).

Lillian Hellman wrote the screenplay, adapting it from her hit stage play, and in fact added one character who was not be found in the original work: Alexandra’s boyfriend, David Hewitt (played by Richard Carlson). The reason Hellman gave for this change was that the story needed another sympathetic male character in addition to Horace Giddens.

The Little Foxes is melodrama of the highest order, but certainly won’t appeal to everyone’s taste. Personally, this is one of my favorite films, and probably my favorite film that deals with such dark themes as are touched upon here. I recommend watching it with a thoughtful and patient frame of mind, and the next time you get together with your family for Thanksgiving or whatever, you can be thankful that, no matter what quirks your dear relatives might have, they can’t possibly be as bad as the Hubbard clan. I hope. || Bette Davis heads an impressive cast in this cracking tale of the ruthless ""Hubbard"" family who dominate the town of Linnet at the start of the 20th century. Davis is ""Regina"" who lives a grand existence with her daughter ""Alexandra"" (Teresa Wright) and two brothers ""Oscar"" (Carl Reid) and ""Ben"" (Charles Dingle) living next door. When a business opportunity presents itself to them, she manipulates her daughter into having her terminally ill, but largely estranged father ""Horace"" (Herbert Marshall) return home so he can chip in the much needed funds. He's a actually quite a decent fellow who has little truck with their exploitative ways, so declines to get involved. This pitches the daughter - who has issues of her own with her loathsome cousin ""Leo"" (Dan Duryea) and her would-be beau ""David"" (Richard Carlson) - into a familial game of chess in which she can only lose. The drama is complex, devious and palpable; Marshall is superb in the role of the sickly but determined husband with Dingle also good as the almost as underhand brother and, of course, Davis in her element as the matriarch who thinks she's doing the right thing, but only so long as it's on her terms. The films addresses many issues that resonate even now about the ""Deep South"" - bigotry, racist attitudes and the sense of superiority that prevailed. William Wyler was usually to be relied upon to deliver a strong story, well paced, well cast and well put together - this is certainly one of is best."
