tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
40619.0,Day & Night,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",,"Animation, Family, Comedy",6.0,2010-06-17,en,7.707,910.0,3.6067,Wayne Dyer,"Teddy Newton, Teddy Newton",short film,
52013.0,Marwencol,"After a vicious attack leaves him brain-damaged and broke, Mark Hogancamp seeks recovery in ""Marwencol"", a 1/6th scale World War II-era town he creates in his backyard.","When his world was stolen, Mark Hogancamp made a world of his own.",Documentary,83.0,2010-03-12,en,7.192,65.0,0.1848,"Mark Hogancamp, Emmanuel Nneji, Edda Hogancamp, Tom Neubauer, Julie Swarthout",Jeff Malmberg,,
44564.0,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",Two best friends. Nothing could come between them... or could it?,"Comedy, Drama",111.0,2011-01-13,en,5.326,874.0,1.7999,"Vince Vaughn, Kevin James, Winona Ryder, Jennifer Connelly, Queen Latifah","Allan Loeb, Ron Howard","chicago, illinois, adultery, infidelity, truth, married couple, male friendship, dilemma, engine, love, electric car, boyfriend girlfriend relationship, moral dilemma, gambling addiction, secret investigation, affair, best friends, secrets, business partners, wife cheating on husband, longtime friends, friends since college, dating relationship, caught in the act","**Just Cringe 😬**

Billed as a comedy but is entirely devoid of humor. Just uncomfortable from beginning to end. Vaughn and James seemed lost and confused most of the movie, unsure of whether to be funny or not."
14556.0,Anything for Her,"Lisa and Julien are married and lead a happy uneventful life with their son Oscar. But their life radically changes one morning, when the police comes to arrest Lisa on murder charges. She's sentenced to 20 years of prison. Convinced of his wife's innocence, Julien decides to act. How far will he be willing to go for her?","In a second, their life will change...","Drama, Thriller",96.0,2008-12-03,fr,6.97,280.0,0.6517,"Vincent Lindon, Diane Kruger, Lancelot Roch, Olivier Marchal, Hammou Graïa","Fred Cavayé, Fred Cavayé, Guillaume Lemans","prison, france, airport, escape, police, judge, chase, investigation, murder, shootout, hospital, parents, husband, innocent",
49849.0,Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",First Contact. Last Stand.,"Action, Science Fiction, Thriller, Western",119.0,2011-07-29,en,5.633,5157.0,4.1999,"Daniel Craig, Harrison Ford, Olivia Wilde, Sam Rockwell, Adam Beach",Jon Favreau,"spacecraft, sheriff, robbery, escape, arizona, laser, apache nation, native american, based on comic, alien, outlaw, ufo, gunfight, creature, alien invasion, 19th century","As bad as it seems. || Trust Steven Spielberg to manage to get aliens into just about every possible situation. He managed to squeeze them into Indiana Jones, which I wasn’t too thrilled about, and now he has managed to make a western movie with aliens.

As you might have guessed, we watched Cowboys & Aliens yesterday evening. Quite an okay movie. I wasn’t as disturbed by seeing aliens in a western movie as I feared. Harrison Ford is…well…Harrison Ford which is always a good thing.

The one thing that bugged me was that the alien bit was just illogical in places. We have a space traveling species from the stars and yet it was possible for a bunch of puny humans to not only walk straight up to their space ship, but to climb up on it as well and throw some old-fashioned dynamite sticks into it and blow up their hangar. Come on! And whenever these, supposedly advanced, aliens showed themselves they behaved like animals on crack.

Sure, it made for some nice effects off hacking and slashing aliens but it really brought down the movie as a whole. || This is an interesting concept, unfortunately it's already been done. And there are so many tropes in this it's hard to appreciate anything... except for Olivia Wilde and Sam Rockwell. They can stay."
63578.0,The Trip,"When Steve Coogan is asked by The Observer to tour the country's finest restaurants, he envisions it as the perfect getaway with his beautiful girlfriend. But, when she backs out on him, he has no one to accompany him but his best friend and source of eternal aggravation, Rob Brydon.","Eat, drink and try not to kill each other","Comedy, Drama",107.0,2011-04-24,en,6.662,300.0,0.927,"Steve Coogan, Rob Brydon, Claire Keelan, Margo Stilley, Paul Popplewell","Michael Winterbottom, Michael Winterbottom","northern england, countryside, restaurant, road trip, buddy, on the road",
51876.0,Limitless,The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,Everything is possible when you open your mind.,"Thriller, Mystery, Science Fiction",105.0,2011-03-17,en,7.194,10922.0,11.127,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard, Anna Friel",Neil Burger,"new york city, medicine, politician, iq, pill, stalking, superhuman, writer, drugs, threat, knowledge, nootropics, mind booster",
89704.0,Happy People: A Year in the Taiga,"In the center of the story is the life of the indigenous people of the village Bakhtia at the river Yenisei in the Siberian Taiga. The camera follows the protagonists in the village over a period of a year. The natives, whose daily routines have barely changed over the last centuries, keep living their lives according to their own cultural traditions.",The director of Cave of Forgotten Dreams and Grizzly Man takes you on an epic journey into the heart of the Siberian wilderness,Documentary,94.0,2010-09-03,en,7.27,128.0,0.413,"Werner Herzog, Gennady Soloviev, Anatoly Blumei, Gennady Tiganov, Mikhail Tarkovsky","Werner Herzog, Dmitry Vasyukov, Rudolph Herzog, Werner Herzog, Dmitry Vasyukov","remoteness, wilderness, snow, dog sled, siberia",
43810.0,Down Argentine Way,"The story—in which an American heiress on holiday in South America falls in love with an Argentine horse breeder against the wishes of their families—takes a backseat to the spectacular location shooting and parade of extravagant musical numbers, which include the larger-than-life Carmen Miranda singing the hit “South American Way” and a showstopping dance routine by the always amazing Nicholas Brothers.","GLAMOROUS BUENOS AIRES NIGHT LIFE WITH SOUTH AMERICAN'S TANTALIZING, TORRID-VOICED CARMEN MIRANDA","Comedy, Drama, Music, Romance",89.0,1940-10-11,en,6.08,25.0,0.4862,"Don Ameche, Betty Grable, Carmen Miranda, Charlotte Greenwood, J. Carrol Naish",Irving Cummings,argentina,
22843.0,Evangelion: 2.0 You Can (Not) Advance,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.","In the War Between Heaven and Earth, Salvation is Machine.","Animation, Science Fiction, Action, Drama",112.0,2009-06-26,ja,7.8,915.0,3.0567,"Megumi Ogata, Megumi Hayashibara, Yuko Miyamura, Maaya Sakamoto, Kotono Mitsuishi","Masayuki, Kazuya Tsurumaki, Hideaki Anno","post-apocalyptic future, alien, anthropomorphism, tragedy, mecha, giant robot, piloted robot, apocalypse, alien invasion, military, angst, anime, father son conflict, based on tv series",
