tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
16995.0,State of Play,"When a congressional aide is killed, a Washington, D.C. journalist starts investigating the case involving the Representative, his old college friend.",Find the truth,"Thriller, Crime, Mystery",127.0,2009-04-17,en,6.808,2009.0,2.6213,"Russell Crowe, Ben Affleck, Rachel McAdams, Helen Mirren, Robin Wright",Kevin Macdonald,"newspaper, journalist, assassin, assassination, washington dc, usa, government, corruption, congress, election campaign, politics, detective, editor-in-chief, blog, murder, reporter, u.s. congress, investigative journalism, usa politics","Good movie, great cast and interesting plot.

A movies as they used to be when interesting thrillers were on the screens with higher frequency. || This movie follows a familiar subset of the thriller genre, that of the journalist investigating a story and discovering there is more involved than what meets the eye, and before he knows it there is evidence of a conspiracy stretching high into government. How high? Well, that of course varies from one conspiracy movie to the next.

I couldn’t help but notice that one of the methods of death early on here was later borrowed by the series House of Cards (U.S. version). But there are only so many ways of making possible murders look like accidents or suicides, so perhaps it was coincidental. The acting and the writing were fine, however familiar the story seemed. It just felt like it wouldn’t have taken much originality to alter the plot to separate it from all the other journalistic investigations of government corruption."
18947.0,The Boat That Rocked,"An ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio"".",On air. Off shore. Out of control.,"Drama, Comedy",135.0,2009-04-01,en,7.229,2166.0,1.6738,"Tom Sturridge, Philip Seymour Hoffman, Rhys Ifans, Bill Nighy, Emma Thompson","Richard Curtis, Richard Curtis","ship, rock 'n' roll, great britain, radio station, north sea, swinging 60s, dj, 1960s, teenage protagonist",
16996.0,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",Who says you're only young once?,"Comedy, Fantasy, Drama, Romance",102.0,2009-03-11,en,6.312,5232.0,5.3359,"Zac Efron, Leslie Mann, Thomas Lennon, Michelle Trachtenberg, Sterling Knight","Burr Steers, Jason Filardi","high school, affectation, fake identity, bullying, high school sports, adult as a child, do over, age change, lighthearted, amused, enchant","It's a classic transformation story. Are you now or have you ever been a Norse God, Vampire, or Time Traveling Cyborg?

Another in what is a long line of body swap comedies, 17 Again is fun, frothy and full of warmth; just like all the other ones really! There's nothing new here, it's the same old format as a grown up Mike O'Donnell (Matthew Perry) rues how his life has grown to miserable proportions but magically gets to be a high-schooler again and grasp that second chance. Back in his 17 year old bod (Zac Efron looking like a young Rob Lowe), Mike oversees the trials and tribulations of his two kids who attend the same school, whilst also forming a ""special"" bond with his future wife Scarlet (Leslie Mann) who is going to divorce him! Cue much high-school pranks, perils and near misses and a few worthy messages in the narrative.

Tailored towards a certain demographic with the casting of Efron, who is very likable and a worthy lead here, the film thankfully doesn't lack for good performances elsewhere. Both Mann and Melora Hardin as the hot principal make their roles stand out, while Thomas Lennon as Mike's uber rich man child buddy steals the movie. It's rich in clichés of the formula and the predictability of outcome robs us of a surprise, but these are not actually irritants, for this is a very enjoyable movie. One where the teens hot for Zac can stare lovingly, and one where the adults can nod in knowing agreement at some plot dynamics. 7/10 || Just watched it just so I can say I watched it. It turned out to be funny and liked the story similar to 13 going on 30. || **_A high school dramedy/body swap flick with heart_**

A dispirited 37 year-old man (Matthew Perry) is about to lose his wife and high school sweetheart. Through a ""spirit-guide"" (Brian Doyle-Murray) he is miraculously able to become, you guessed it, 17 again. His younger self is played by Zac Efron, who's actually the star of the movie. Leslie Mann plays his soon-to-be former wife while Thomas Lennon appears as his geeky best friend. Sterling Knight & Michelle Trachtenberg are on hand as his kids struggling through the teen years. Melora Hardin plays the attractive principal while Nicole Sullivan has a glorified cameo.

""17 Again"" (2009) is magic from beginning to end, with few missteps. It's both a high school dramedy and a second chance fantasy. There are elements of films like ""Back to the Future"" (1986) and ""Peggy Sue Got Married"" (1986), but the uniqueness here is that the protagonist doesn't go back in time, but rather stays in the current day and appears to his family & friends as 17 years-old, even though he's really 37. With one exception, no one knows who he really is.

Efron, who was only 21 during filming, easily carries the film while Mann is one of the most winsome women to walk the Earth. Lennon's amusing character is akin to the Big Bang Theory guys. Best of all, the film has heart, effectively conveying the triumphs and tragedies of the high school experience in all its glory and awkwardness. I know it's clichéd, but ""you'll laugh, you'll cry.""

The movie runs 1 hour, 42 minutes, and was shot in Santa Monica (Hayden High School), Van Nuys & Los Angeles, California. The script was written by Jason Filardi.

GRADE: A-"
19833.0,In the Loop,"The US President and the UK Prime Minister are planning on launching a war in the Middle East, but—behind the scenes—government officials and advisers are either promoting the war or are trying to prevent it.",The fate of the world is on the line.,Comedy,106.0,2009-01-22,en,7.0,714.0,1.3233,"Peter Capaldi, Tom Hollander, Gina McKee, James Gandolfini, Chris Addison",Armando Iannucci,"washington dc, usa, dark comedy, political incompetence, warmongering, united nations, political satire, intern, duringcreditsstinger","E his political satire is bursting with energy and, at times, with crackling dialogue. Hunger for power, incompetence, lack of respect for others, and betrayal are on full display. The movie had no problem keeping my interest, though it did lose my respect at times. The characters came across to me as fairly two-dimensional cardboard cutouts, and I was a little surprised to find they were exc=aptly the same way at the end. Maybe character growth is not needed in comedy, but a little more depth would have been great.

I thought Gandolfini, Gina McKey and Mimi Kennedy came the closest to making their candidates real, but ultimately the script let them down. The Malcolm character was there at every turn to shout them down. The constant use of curse words reveals a lack of imagination, a lazy writer’s way of trying to titillate the audience. But when you hear the f-bomb every fifteen seconds, it loses all its shock value and exposes that lazy writing.

So while the movie never lost me, it never really captured me either. I was just along for the ride. || Peter Capaldi seems to be in his element as the foul-mouthed political aide ""Tucker"" in this look at just whether it's the tail that does the political wagging of the dog. He has it in for the British International Development Secretary ""Foster"" (Tom Hollander) who finds an off the cuff quote during a radio interview plunges him into a debate on both sides of the Atlantic about a potential war scenario. ""Tucker"" thinks he can just railroad his opinion through by sheer force of nature and excessive Anglo-Saxon peppered invective, but the American side of this are a bit more subtle - and ""Gen.  Miller"" (James Gandolfini) and State Department deputy under secretary for countries beginning with the letter C - ""Karen Clark"" (Mimi Kennedy) take ""Foster"" at face value and what follows in now a quickly paced game of manipulation, duplicity and spookily ambitious interns. At times this quite potently mixes the scenarios of a ""Yes, Minister"" edition with the writing sharpness of the ""West Wing"" but for the most part I just found it all a bit too repetitious and vulgar. I think ""Judy"" (Gina McKee) would have been perfectly justified attacking ""Tucker"" with a rusty stapler and after about fifteen minutes I began to wonder why she didn't. It's his unfettered obnoxiousness that robs the thing of even the faintest sense of realism. The aforementioned television series worked because the roots of their humour were based in something plausible, the humour was a little more sophisticated and the characters not so crass. Hollander does well though, the mouse minister who fills a chair with little ideology one way or the other, as does Chris Addison as the weathervane analyst ""Toby"" who really has mastered the art of straddling the proverbial fence with aplomb. For me, though, sorry - this lacks any form of class with the quickly paced but far too abrasive and unconvincing a lead character. It was made at a time when the chief of staff role to the British Prime Minister was under a bit of a spotlight, so it's an easy target for Ianucci to throw stones at - I just like my comedy a little more thoughtful and a little less custard pie."
16869.0,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",Once upon a time in Nazi occupied France...,"Drama, Thriller, War",153.0,2009-08-02,en,8.213,22993.0,16.6674,"Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth, Michael Fassbender","Quentin Tarantino, Quentin Tarantino","guerrilla warfare, swastika, paris, france, nazi, self sacrifice, sadism, dynamite, mexican standoff, world war ii, jew persecution, masochism, antisemitism, german occupation of france, british politics, revisionist history, candid, adolf hitler, amused, dubious","**_Refreshingly different alternative WW2 drama/adventure_**

RELEASED IN 2009 and directed by Quentin Tarantino, ""Inglourious Basterds"" takes place during the German occupation of France in WW2 and revolves around a ruthless “Jew Hunter” Nazi (Christoph Waltz), a beautiful young theater owner dripping with vengeance, a German war hero who pesters her and a brutal team of Jewish-American guerrilla soldiers led by Lt. Aldo Raine.

This was my first taste of the popular director's eccentric repertoire, although I've since seen all of his movies. The first time I tried to watch ""Basterds"" I gave up around the 50-minute mark. Don't get me wrong, the dialogue-driven opening sequence is great but the film seemed to bog down with its focus on a French theater during the German occupation and the accompanying interminable dialogue (mostly in subtitles). I just wasn't ready for this because I was expecting a Dirty Dozen-styled WW2 film with lots of action and all that goes with it. What I got instead was a plot that focused on the aforementioned theater accompanied by long sessions of generally subtitled dialogue.

I eventually gave it a second chance with the understanding that this wasn't some typical war flick. Strangely, the ""interminable dialogue"" pulled me in and I slowly became engrossed in the story, which isn't hard to follow. The drama is only occasionally interrupted by flashes of extreme violence. Until the end, that is, where all hell literally breaks loose.

There ARE elements that bring to mind ""The Dirty Dozen"" (1967), including a group of anti-heroes intent on mercilessly obliterating as many Germans as possible and the fact that the real action doesn't kick-in until the final act, but ""Basterds"" is hardly a Dirty Dozen clone. It may borrow a bit from notable films of the past but it absolutely possesses its own refreshing originality.

All effective films have quality characters and ""Basterds"" has several: The stunning Mélanie Laurent as Shosanna, the cinema proprietor who quietly seethes with retribution; Christoph Waltz as SS Col. Hans Landa, an articulate and suave love-to-hate villain who mercilessly hunts down Jews; Brad Pitt as the almost-comical, but no-nonsense leader of the brutal Basterds; super-sharp Diane Kruger as a German actress & British spy; and Daniel Brühl as a genial German hero with the hots for the beautiful Shosanna.

Like Tarantino’s other great movies (“Pulp Fiction,” “Django Unchained” and “Jackie Brown”), ""Basterds"" pulsates with confidence, style, quirkiness and a sense of the unexpected from beginning to end, the perfect antidote to the idiotic ""blockbuster"" syndrome that plagues modern cinema with its predictability and overKILL action & CGI, etc. Most movies seem like they’re in a rush and shy away from extended dialogues because they fear losing the viewer’s limited attention whereas Tarantino makes them a highlight because it’s an area where he excels. Instead of pedestrian verbiage that merely advances the plot or conveys the obvious, his interchanges are rich with amusement and mindfood.

THE FILM RUNS 153 minutes and was shot in France and Germany.

GRADE: A- || Second time seeing this since it was released on Blu-ray in 2009 and still is a solid war-thriller with Tarantino's flair with dialogue and of course, feet. But seriously, despite being 2.5 hours, the time flew by thanks to the brisk pace and great performances from all around. Not my favorite Tarantino film but it's up there. **4.5/5** || It's obviously Tarantino, creating tension with long dialogues and containing short bursts of violence, although some scenes could have been shortened or omitted. Great to see the lineup of French and German actors, where the terrific Waltz takes the cake.

8/10"
21641.0,The Damned United,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor.",They love me for what I'm not... ...they hate me for what I am.,"Drama, History",97.0,2009-03-27,en,7.222,656.0,0.9,"Michael Sheen, Timothy Spall, Colm Meaney, Jim Broadbent, Maurice Roëves",Tom Hooper,"northern england, based on novel or book, sports, 1970s, biography, yorkshire, brighton, england, football (soccer), cup, management, football (soccer) team, sports controversy",
17431.0,Moon,"With only three weeks left in his three-year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he awakens to find that he is not alone.","250,000 miles from home, the hardest thing to face...is yourself.","Science Fiction, Drama",97.0,2009-06-12,en,7.6,5882.0,3.653,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw, Adrienne Shaw",Duncan Jones,"future, moon, artificial intelligence (a.i.), isolation, dystopia, space, moon base, psychological thriller, human clone, lunar mission, corporate conspiracy, existential crisis, suspenseful, witty, intense","Gerty, we're not programmed. We're people, do you understand?

Directed by Duncan Jones and starring Sam Rockwell, Moon finds Rockwell as Sam Bell who is coming to the end of his three year contract on a lunar station working for Lunar Industries. His only companion is an intelligent computer named GERTY (voiced by Kevin Spacey). When Sam has an accident he awakens to find he is now not alone and all he thought and believed in is just not as it seems.

Forget any fears about a low budget and any plot similarity to 2001: A Space Odyssey, for this is a cracker jack of a science fiction picture. Film quickly fills us in on Sam Bell the man and his function up there on the lunar station. His relationship with GERTY the computer grabs our interest whilst the production design has a sort of medicinal sheen to it. Once Sam's solitude is established, the minimal contact with Earth explained, the pic then spins into another dimension, dragging both Sam and us viewers into the vortex.

To say more would be churlish, but this is adult science fiction, clever in existential whiles and scathing with observations on corporate shenanigans. Narratively it's evocative in its telling, even haunting and philosophical, where a brilliant Rockwell nails every inch of Bell's search for being, and crucially, the truth. It's all building towards a finale of some devilish substance, no cop outs or easy fed answers, just a pertinent question asked of the viewers. Moon comes highly recommended to sci-fi fans who are after a bit more than mere sparkly fluff and robotic chaos. 9/10 || Great watch, would watch again, and do recommend.

Sam Rockwell no only carries the movie, but he's literally the only person in the movie that isn't on a screen.

He plays off himself amazingly well and really balances the struggles of both the individual and the clone to clone interaction.  The struggle feels like how someone would react to the situation, and Rockwell adds his own special flair to it.

The setting of Luna is amazing, granted it's mostly in the small station, but it makes me jealous that we haven't established moon colonies.  Space madness might be a real thing, but it is because someone is alone and not part of a group.

I want more movies like this for every reason: more Sam Rockwell, more Luna settings, more clone movies, more isolation theory, more, ""OMG, MY ENTIRE LIFE IS A LIE, WHAT IS HAPPENING!"". || A quiet, psychological sci-fi thriller with a grim atmosphere, ‘Moon’ is carried by a greatly nuanced performance by Rockwell.

8/10"
15092.0,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,He was dead...but he got better.,"Action, Thriller, Crime",96.0,2009-04-16,en,6.084,2954.0,4.6786,"Jason Statham, Amy Smart, David Carradine, Dwight Yoakam, Bai Ling","Mark Neveldine, Brian Taylor","prostitute, heart, horse race, cigarette, electric shock, strip club, sequel, flashback, tourette syndrome, gang, shootout, mansion, foot chase, surgery, taser, duringcreditsstinger, absurdism, ultraviolence",
2080.0,X-Men Origins: Wolverine,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",Witness the origin.,"Adventure, Action, Science Fiction",107.0,2009-04-28,en,6.277,10780.0,1.0126,"Hugh Jackman, Liev Schreiber, Danny Huston, Lynn Collins, Kevin Durand",Gavin Hood,"army, corruption, superhero, mutant, boxer, based on comic, prequel, spin off, aftercreditsstinger, duringcreditsstinger, powerful","Baaaad ... oh, baaaaaad.

Hugh Jackman is always great as the Wolverine but this story doesn't have any sense nor excuse. || I watched this film and felt like they shot it without an actual script, filming whatever came to mind. And what do you know, I found out later that they really didn't have a script to follow.

Makes sense now why many scenes feel rushed or incomplete, most of the effects look half rendered, and ""Deadpool"" looked like an absolute disaster.

And yet, oddly enough, it's not the worse film in the X-Men franchise. It just sets the bar exceedingly low. || Just about passable.

I never felt bored while watching <em>'X-Men Origins: Wolverine'</em>, which is why I can't give it a lower rating. The action is well done and it gives the satisfactory amount of enjoyment, shame the CGI isn't quite up to scratch though. As with the preceding three <em>'X-Men'</em> releases, I really do enjoy watching Hugh Jackman as Wolverine - he is certainly the best thing about these films.

With all that noted, the film does definitely have issues. I didn't overly like the new characters and the plot didn't truly fulfil what I was expecting/wanting from an origin story, even if it is fairly fun to watch. Elsewhere, Ryan Reynolds is introduced as his well known character, I look forward to seeing more of him in the role - here, he's fine.

Four films in and there's a slow decline ongoing, hopefully <em>'X-Men: First Class'</em>* at least regains footing with the opening two productions. <em>*I'm watching these in release order.</em>

/copied directly from my Letterboxd review\"
18320.0,The Young Victoria,"As the only legitimate heir of England's King William, teenage Victoria gets caught up in the political machinations of her own family. Victoria's mother wants her to sign a regency order, while her Belgian uncle schemes to arrange a marriage between the future monarch and Prince Albert, the man who will become the love of her life.",Love rules all.,"Drama, History, Romance",105.0,2009-03-04,en,7.174,1031.0,1.55,"Emily Blunt, Rupert Friend, Paul Bettany, Miranda Richardson, Jim Broadbent","Jean-Marc Vallée, Julian Fellowes","royal family, biography, royalty, period drama, 19th century, british monarchy","Historically - as far as the cinema is concerned - Queen Victoria was born well into her seventies. Rarely has anyone tried to depict her early years and sadly, this is a rather shallow attempt so to do. Emily Blunt portrays the Queen with some fortitude but the rather soppy performances from Rupert Friend and Paul Bettany don't give us anything like a proper comprehension of the struggle she had, as a (young) woman, to establish herself at the head of an empire riddled with chauvinism, ambition and pomposity. Miranda Richardson as her mother takes up some of the slack in this lacklustre effort with the occasional, wise, contribution from Harriet Walter as the dowager Queen Adelaide welcome too. If it is a love story, then it just about works - anything else is just too far out of reach."
