tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
2046.0,The Gift,"Annie Wilson, young widow and mother of three, makes her living foretelling others' futures⁠—though her own has become cloudier than even she can see. Threatened by a client's violent husband and plagued by visions of a missing local woman, Annie finds herself pulled into a thicket of lies and deception in which her extraordinary gift may ultimately get her killed.",The only witness to the crime was not even there.,"Horror, Drama, Thriller, Mystery",112.0,2000-03-16,en,6.468,1273.0,2.6783,"Cate Blanchett, Giovanni Ribisi, Keanu Reeves, Katie Holmes, Greg Kinnear",Sam Raimi,"small town, sheriff, dreams, fortune teller, nightmare, court, widow, tarot cards, premonition, backwoods, pond, extrasensory perception, clairvoyant, abusive husband, southern gothic","**_Whodunnit Southern Gothic with Cate Blanchett_**

In a town near coastal Georgia, a widow (Cate Blanchett) struggles to make ends meet with her three boys via her psychic abilities. When a young woman goes missing (Katie Holmes), the authorities ask her for assistance. Greg Kinnear, Keanu Reeves, Hilary Swank, Giovanni Ribisi, Gary Cole and JK Simmons are all on hand.

“The Gift” (2001) meshes plot elements of “Resurrection” (1980) with the setting or tone of “Murder in Coweta County,” “The General’s Daughter” and a little “Cape Fear” (1991). You can’t beat the cast and the Southern town ambiance is great, plus the flawed characters are nicely fleshed-out.

There are no less than five possibilities of who the culprit is and, with 20 minutes to go, it becomes clear who it is. Regrettably, it’s just so cliched and contrived I rolled my eyes, not to mention it ‘steals’ the hope of the viewer. I don’t want to say more because I don’t want to give anything away.

Still, if you can roll with that banal element, it’s a quality drama with a worthy point. Both Cate and Holmes are fetching in a girl-next-door kind of way.  

It runs 1 hour, 51 minutes, and was shot in the Savannah area (Guyton, Thunderbolt and Springfield).

GRADE: B-/B"
5994.0,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.","What if you made different choices? What if you said yes, instead of no? What if you got a second chance?","Comedy, Drama, Romance, Fantasy",125.0,2000-12-12,en,6.801,2041.0,3.1643,"Nicolas Cage, Téa Leoni, Don Cheadle, Jeremy Piven, Saul Rubinek",Brett Ratner,"businessman, workaholic, midlife crisis, holiday, second chance, first love, lost love, guardian angel, family man, christmas, what if, crisis of conscience, career vs family, christmas eve",
8358.0,Cast Away,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.","At the edge of the world, his journey begins.","Adventure, Drama",143.0,2000-12-22,en,7.66,11729.0,11.8164,"Tom Hanks, Helen Hunt, Chris Noth, Paul Sanchez, Lari White","Robert Zemeckis, William Broyles Jr.","exotic island, suicide attempt, volleyball, survival, loneliness, airplane crash, deserted island, tropical island, intense, bold, melodramatic","We live and we die by time. And we must not commit the sin of losing our track on time.

*** This review may contain spoilers ***

Jetting off on yet another important task, FedEx whizzer Chuck Noland leaves his girlfriend Kelly Frears (Helen Hunt) behind just before Christmas. Disaster strikes during the flight and the plane crashes into the ocean. Managing to free himself from the sinking jet, Noland is washed up on an uninhabited island. Without basic modern comforts and fighting solitude daily, Noland must live in hope that one day he might be saved before he loses his mind or the will to live.

Tom Hanks (Noland) re-teams with director Robert Zemeckis after their hugely successful collaboration on 1994 awards stealer, Forrest Gump. Though Cast Away didn't win any awards (the usual cry of it being Oscar bait had preceded it) it can be argued to be Hanks' best performance. Few actors in the modern era could carry the film the way that Hanks does. Beguiling and drawing us into his loneliness, Hanks, with minimal dialogue (his only company being a volleyball that washed up with a few other FedEx parcels) excels with facial and bodily acting. Zemeckis, who should be applauded for the middle section and the terrifying plane crash that precedes it, puts Hanks' Noland through the mangler. The convenience of said parcels washing ashore aside, Noland is bumped bruised and dentally challenged, the Robinson Crusoe clichés exist of course, but Zemeckis and a heartfelt Hanks put us there on the island as well, with a pat on the back due for the excellent work by the sound department I might add.

Sadly Cast Away is bookended by not so great work. The opening character introductions are unremarkable but just about good enough for the plot set up, but the ending lacks emotional punch and defies what has been built up. Things aren't helped by Helen Hunt's lack of chemistry with Hanks, but that in turn is not helped by the writing from William Broyles Jr. since it's only really now that it's Noland that we care about. It's a bit churlish to complain too much though, because Zemeckis kept us on the island with Chuck, there was no cutting back to grieving family or fruitless rescue attempts. With that it was a truly fine one man show, even if that is something that ultimately renders the ending something of a let down. 7.5/10 || **Cast Away is a brilliant movie in many ways, but some disappointing story and character decisions keep it from being a personal favorite.**

It all began on Christmas Day. Many people forget that Cast Away is technically a Christmas movie. The fateful plane crash that strands Tom Hanks on an island alone with his volleyball best friend, Wilson, takes off and leaves his new fiance alone on Christmas Day. There are some fantastic aspects to this film. Tom Hanks once again gives an Oscar-worthy performance committing himself entirely to the role that honestly carried the film. Everyone loves Tom Hanks, so stranding him on a deserted island fighting for survival gets everyone involved. The directing and setting of the film were well-crafted. There are two reasons Cast Away receives such a low rating:

> 1. Despite Hanks' incredible performance, the film was mostly one guy all alone talking to himself. It made the story drag and get a little boring.
> 
> 2. Call me a romantic but the fact that he battles and finally makes it home to his fiance only to find out she moved on was extremely disappointing. Sure he abandoned her during the holiday season but still, he returned to her against all odds, only to be rejected. Ouch! I guess she sort of… cast him away. 🤭

I agree with anyone who says Cast Away is an amazing movie, but it's not a personal favorite. || Tom Hanks excels in this well put together depiction of the archetypal, rather fastidious, business executive who finds himself stranded - after his plane crashes - on a remote tropical island. Completely ill-suited for life without any modern conveniences, but not without a brain cell or two, he has to adapt à la ""Robinson Crusoe"" to his new life of coconuts and whatever fish he can catch. The story takes it's time but that all contributes well to the effectiveness of his performance as he must deal with the physical, logistical and increasingly psychological challenges his predicament throws at him. Loneliness and despair fight against his human nature to thrive and to survive - and cause his creation of ""Wilson"", a sort of hybrid between a volleyball and a pineapple, for company! It was a Fed-Ex plane, which allows Robert Zemeckis to introduce some brief flashes of humour to lighten the mood - it's astonishing what people think to send to each other - and there is even a role for some ice skates to serve as a dentistry aid! As it progresses, we know that rescue is unlikely so are not surprised when his thoughts turn to venturing into the great, and turbulent, unknown - on a raft held together by plant threads and video tape. There isn't a great deal of jeopardy so the ending isn't really in doubt, but the effort here by Hanks and some solid writing and directing create quite a compelling and at times un-nerving film to watch. I've never really been one for the tropical island experience - I'm certainly not now!"
711.0,Finding Forrester,Gus Van Sant tells the story of a young African American man named Jamal who confronts his talents while living on the streets of the Bronx. He accidentally runs into an old writer named Forrester who discovers his passion for writing. With help from his new mentor Jamal receives a scholarship to a private school.,"In an ordinary place, he found the one person to make his life extraordinary.","Drama, History",136.0,2000-12-21,en,7.118,1129.0,2.1876,"Sean Connery, Rob Brown, F. Murray Abraham, Anna Paquin, Damany Mathis","Gus Van Sant, Mike Rich","dying and death, high school, friendship, scholarship, sibling relationship, based on novel or book, unsociability, becoming an adult, upper class, scotland, poetry, literature, professor, mentor, intellectually gifted, plagiarism, literature competition, private school, manuscript, seclusion, pulitzer prize, father figure",
5001.0,Before Night Falls,"Spanning several decades, this powerful biopic offers a glimpse into the life of famed Cuban poet and novelist Reinaldo Arenas, an artist who was vilified for his homosexuality in Fidel Castro's Cuba.",,Drama,134.0,2000-09-03,en,6.6,284.0,1.1815,"Javier Bardem, Olivier Martinez, Johnny Depp, Andrea Di Stefano, Santiago Magill","Julian Schnabel, Lázaro Gómez Carriles, Julian Schnabel, Cunningham O'Keefe","new york city, suicide, aids, cuba, totalitarian regime, artist, hot air balloon, attempt to escape, exile, biography, fidel castro, cuban revolution, male homosexuality, author, oppression, lgbt",
25520.0,The House of Mirth,"In early 20th century New York City, an impoverished socialite desperately seeks a suitable husband as she gradually finds herself betrayed by her friends and exiled from high society.",When a woman has the beauty men admire and women envy... it is wise to tread carefully.,"Drama, Romance",135.0,2000-09-23,en,6.221,77.0,0.6916,"Gillian Anderson, Dan Aykroyd, Eleanor Bron, Terry Kinney, Anthony LaPaglia",Terence Davies,"new york city, based on novel or book, despair, loneliness, socialite, high society, social outcast, ostracism, class discrimination, 1900s, social scandal, social prejudice, exiled, suicide by poison, betrayed by a friend",
134.0,"O Brother, Where Art Thou?","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","They have a plan, but not a clue.","Adventure, Comedy, Crime",107.0,2000-08-30,en,7.32,4309.0,5.1845,"George Clooney, John Turturro, Tim Blake Nelson, John Goodman, Holly Hunter",Joel Coen,"music record, country music, based on novel or book, prophecy, southern usa, mississippi river, seduction, fraud, philosophical, reflective, dramatic, hilarious, amused, complicated, enchant, excited, melodramatic","_**Amusing rural Mississippi odyssey in the 30s**_

During the Depression, three guys escape a chain gang in Mississippi (George Clooney, Tim Blake Nelson and John Turturro) to experience many misadventures with a blind prophet, a gifted musician (Chris Thomas King), a radio station, baby-face Nelson (Michael Badalucco), baptism in a river, “sirens,” a one-eyed Bible salesmen (John Goodman), an ex-wife (Holly Hunter), the KKK, corrupt politicians and an area with hidden treasure about to be flooded. 

A Coen brothers film, ""O Brother, Where Art Thou?"" (2000) is a farcical odyssey taking place in the Deep South of the 1930s. The cast is entertaining, which also includes the likes of Daniel von Bargen. It’s quirky and amusing augmented by its setting and locations, not to mention one of my wife’s favorite movies (possibly because Clooney was in his prime). In ways, it’s like “Deliverance” (1972) if it were a comedy, just mixed with “Cool Hand Luke” (1967) and a dash of Homer’s Odyssey. 

I like it, but don’t love it; it’s fun, no doubt, but also kinda forgettable. Yet the song “I Am a Man of Constant Sorrow” is well done and catchy.  

The film runs 1 hour, 47 minutes, and was shot mostly in Mississippi, plus some stuff done at Universal Studios.

GRADE: B- || Weird convicts that escape. With no money they try to find treasure. Has some weird comedy as well. Good cast though. || Having just escaped from a chain gang, the eloquent “Everett” (George Clooney) and the two men who share his chain - “Pete” (John Turturro) and the not so bright “Delmar” (Tim Blake Nelson) set off on a journey to find his $1.2 millions in treasure buried in the ground in an area designated to be flooded to generate hydro-electric power. First things first, they have to get the chains off and that’s just the start of their escapades as they meet some of the eccentric folks that live in 1930s Mississippi. Along the way they encounter the mad-as-cheese bank robber “Babyface” Nelson (Michael Badalucco), distinctly dodgy bible salesman “Big Dan” (John Goodman); they meet travelling minstrel “Tommy” (Chris Thomas King) and he helps them to make a record for a blind radio host and they even manage to meet with some very tempting ladies doing their laundry on ricks in a stream! The whole thing is very, and I mean very, loosely based on Homer’s post Trojan war “Odyssey” and if you’re familiar with that text, then you can just about see the narrative as the story proceeds and certainly when you look back on it. If you don’t, well it doesn’t matter at all - this is still a comedy-laden and sharply written take on three people motivated by money in the first instance, but who come to realise that there is more to life than a dollar bill. It also transfers the ancient scenario quite entertainingly, politically, too - taking a fun pop at the gubernatorial race between an hopeless but exuberant incumbent flour merchant and the red-robed leader of the local branch of the KKK, and it also presents us with some toe-tappers from three men who work well together on a road-trip with a difference. This is probably my favourite outing for Clooney as he delivers some of his almost Homerian dialogue with charming sarcastic wit and skill. It’s enjoyable, this, and well worth a cinema viewing if you can."
10577.0,Dracula 2000,"When a team of techno-savvy thieves break into a high-security vault, they don't discover priceless works of art... they find a crypt unopened for 100 years.",The Most Seductive Evil of All Time Has Now Been Unleashed in Ours.,"Thriller, Horror, Action, Fantasy",98.0,2000-12-22,en,5.251,698.0,2.1832,"Gerard Butler, Christopher Plummer, Jonny Lee Miller, Justine Waddell, Vitamin C",Patrick Lussier,"martial arts, london, england, fight, vampire, christianity, bite, transformation, vampire hunter (slayer), punishment, werewolf, gothic horror, urban gothic, dracula",
1493.0,Miss Congeniality,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",Unpolished. Unkempt. Unleashed. Undercover.,"Comedy, Crime, Action",111.0,2000-12-22,en,6.539,4025.0,5.9127,"Sandra Bullock, Benjamin Bratt, Michael Caine, Candice Bergen, William Shatner","Katie Ford, Donald Petrie, Marc Lawrence, Caryn Lucas","undercover agent, investigation, beauty contest, talent show, fish out of water, terrorism, surveillance, san antonio, texas, beauty standards, beauty queen","The last time I was this naked in public I was coming out of a uterus!

Miss Congeniality finds Sandra Bullock as FBI Agent Gracie Hart, who must go undercover in the Miss United States beauty pageant to prevent a psychopath from committing untold homicide.

The premise is simple, it's a Pygmalion/My Fair Lady scenario that transforms the rough and tough Gracie into a viable contestant for the pageant. Thus we have all the comedy that comes with her literally battling everyone, including her own opinions on pageants, as she is being asked to be something she doesn't believe is in her make up. The mystery of who the killer is who's on the loose is strong for a good portion of film, and even once it's known and drama takes centre stage, it's still hard to get the smile off of your face. 

The jokes are plentiful, with Bullock finding chemistry with all of her co-stars. She's a very under valued comedy actress, and her ability to bond with an entire cast is marvellous to observe. Reference sexual tension with Benjamin Bratt, the jousting hostilities with Ernie Hudson, the way she bounces off of the other beautiful girls, and best of all the by-play with Michael Caine, who is playing a camp stylist and walks in to lift the laughter roof off the rafters in every scene he is in.

It doesn't push the boundaries of comedy, but it's thankfully a consistently funny piece of work, aided by a super cast on form who make a better comedy out of what the screenplay suggested it had any right to be. 7/10 || **A good comedy, albeit with an exaggerated and unbelievable story.**

This is perhaps one of the most enjoyable and endearing comedies of the 2000s. It's not a perfect film, it's far from it, but it manages to deliver on its promises and offers us an hour and a half of warm and friendly fun. It's one of those films that, while not being perfect, is ideal to watch as a family and doesn't make us waste our time.

The script has a very promising basic premise: faced with a credible threat to the security of the Miss United States of America beauty pageant, the FBI decides to infiltrate a female agent there. The problem is everything else that develops from here: the script exaggerates so much that it becomes unbelievable, even if funny. Gracie Hart, the main character, is not just an FBI agent with a tough profile and strong personality. She's basically an almost masculinized woman with the manners and demeans of a troll, who is then transformed into a model (basically) in a very, very short time! It's unbelievable and absurd. Of course, from there, the film unfolds more harmoniously, with excellent dialogues loaded with witty jokes and good material given to the actors.

Sandra Bullock is the main actress and, in this film, she achieves one of her most popular works. In addition to being excellent at what she does and giving us an impeccable job, she had the joy of playing a friendly character, worthy of the public's affection, who captures our sympathy with ease. Next to her, we can still see Michael Caine, in excellent shape and in a character full of humor. The film also has a good performance by Benjamin Bratt, Heather Burns, Candice Bergen and the participation of William Shatner.

Being a rather light humor film, it doesn't make a very strong bet on the technical aspects. Even so, I would like to leave a few notes: first of all, I believe that the special and sound effects did an excellent job throughout the film, and the same can be said of the design of the sets, costumes (with an obvious emphasis on the costumes of Bullock) and props. On the other side of the coin, I found the cinematography too uninteresting, and the editing didn't seem very inspired to me. The soundtrack does its job, highlighting almost only the song “One in a Million”, in the voice of Bosson. || **Miss Congeniality easily wins anyone over with Bullock's captivating and uproarious performance.**

Sandra Bullock's comedy brilliance permeates every part of this movie. The supporting cast also delivers excellent performances, with Michael Caine, William Shatner, and Heather Burns shining in their roles. But this movie delights and rises above an average forgetful comedy because of Bullock's hilarious and singular portrayal of awkward and endearing Gracie Hart. Her physical comedy and tangible discomfort with all the beauty routines and dresses make almost every moment humorous and entertaining. The character development, goofy cast, and satisfying conclusion all support Bullock in winning big. Miss Congeniality is one of my wife's go-to favorites, and it's one I'm always willing to watch with her."
21991.0,State and Main,A movie crew invades a small town whose residents are all too ready to give up their values for showbiz glitz.,"When a film crew came to Waterford, Vermont they shot first and asked questions later.","Comedy, Drama",106.0,2000-08-26,en,6.254,274.0,0.7143,"Alec Baldwin, Philip Seymour Hoffman, Charles Durning, Clark Gregg, Patti LuPone",David Mamet,"small town, movie business, mayor, film in film, statutory rape, filmmaking, new england, book store, vermont",
