tmdbId,title,overview,tagline,genres,runtime,release_date,language,vote_average,vote_count,popularity,cast,crew,keywords,reviews
18966.0,Love at First Bite,"Dracula and Renefield relocate to '70s era New York in search of Cindy Sondheim, the reincarnation of Dracula's one true love, Mina Harker. ""Trouble adjusting"" is a wild understatement for the Count as he battles Cindy's psychiatrist, Jeffrey Rosenberg, a descendant of Van Helsing, who may almost certainly, possibly, may be in love with Cindy too.",Your favorite pain in the neck is about to bite your funny bone!,"Romance, Comedy, Horror",96.0,1979-04-26,en,5.9,102.0,0.7372,"George Hamilton, Susan Saint James, Richard Benjamin, Dick Shawn, Arte Johnson",Stan Dragoti,"new york city, vampire, coffin, romcom, spoof, disco, dracula","_**Dracula-in-the-modern-day parody with George Hamilton**_

The Communist regime in Romania forces Dracula from his castle (George Hamilton), so he and Renfield (Arte Johnson) fly to New York City to meet a model who has caught the Count’s eye (Susan Saint James). Richard Benjamin plays her therapist and Dick Shawn an officer that tries to help solve the vampire happenings.

“Love at First Bite” (1979) spoofs Dracula flicks and was AIP’s most successful film up to that point (an honor that would only last three months, after which “The Amityville Horror” took the crown). It surged Hamilton’s career and remains his most profitable movie. 

If you like other classic monster satires, such as “The Vampire Happening” (1971) and “Young Frankenstein” (1974), you should appreciate this one. It puts Dracula in the modern day Big City and milks it for fun. While it’s rarely laugh-out-loud funny, it’s consistently amusing (or eye-rolling) in a quiet smirks kind of way. There are several cameos of celebs that were popular at the time.

Although it has been accused of being “racist,” it pokes fun of people across the board, whatever their skin color or socioeconomic status. For instance, the beginning makes fun of Romanian Communists followed by superstitious rural villagers (all white people).

The film runs 1 hour, 36 minutes, and was shot in Manhattan and The Langham Apartments, Los Angeles.

GRADE: B-"
64353.0,The Hitch Hikers Guide to the Galaxy,"An Earth Man and his alien friend escape an exploding Earth, and set forth on an odd adventure across the universe with a known fugitive.",Don't Panic!,"Adventure, Comedy, Science Fiction",199.0,1981-02-09,en,7.185,146.0,0.4818,"Peter Jones, Simon Jones, David Dixon, Sandra Dickinson, Mark Wing-Davey","Alan J.W. Bell, Douglas Adams",,
98851.0,Parts: The Clonus Horror,An escaped clone tries to expose a government plot to clone everyone and make a perfect society.,The only thing they don't use... is the scream.,"Horror, Science Fiction",90.0,1979-08-01,en,4.4,42.0,0.3231,"Peter Graves, Eileen Dietz, Paulette Breen, Frank Ashmore, Dick Sargent",Robert S. Fiveson,"1970s, politician, desert, body part, human clone",
10654.0,Hair,"Upon receiving his draft notice and leaving his family ranch in Oklahoma, Claude heads to New York and befriends a tribe of long-haired hippies on his way to boot camp.",Let the sunshine in!,"Music, Drama, Comedy",121.0,1979-03-15,en,7.281,688.0,1.6922,"John Savage, Treat Williams, Beverly D'Angelo, Annie Golden, Dorsey Wright",Miloš Forman,"vietnam war, new york city, army, hippie, free love, commune, musical, skinny dipping, lgbt, 1960s, gay theme","I watched much of this convinced that Treat Williams was a very young Tommy Lee Jones, and despite the look of the film dating, it's still quite a potent and entertaining look at life amidst the draft. The rather naive ""Claude"" (John Savage) arrives from his home in rural Oklahoma into a New York brimming with vibrancy and eccentricity. He's on his way to join up to fight in Vietnam when he encounters ""Berger"" (Williams) and starts to fall into a life of gentle hedonism leading to his love of ""Shiela"" (Beverly D'Angelo). She and ""Berger are from different sides of the tracks, but despite her silver spoon she has quite a rebellious nature and very much embraces her hippie existence protesting the war whilst stoked up on weed, emotion and idealism. They only have a few days, but in those days their relationships develop, thrive, vacillate and ultimately Milos Forman presents us with a quite subtly scathing commentary on a mid-1960s USA. I still think this works better on the stage - the confined space there forces the characters and scenarios together better, but this is still a strong big-screen adaptation that allows the music and dance numbers to retain much of their punch. The characterisations run deep too with plenty of their gang having slightly more than bit parts to complement the thrust of the burgeoning romance. It's perhaps that that lets this down a little. The pair are rarely seen together and the portrayal of their ""love"" is a wee bit on the shallow side. Musically, there are more than a few familiar numbers to keep the pace rollicking along, and perhaps the fairly explicit nature of some of the lyrics explains why this did rather better on the European Awards circuit than it did in the USA (or the UK). ""Aquarius"", ""Good Morning Starshine"" and the title song are maybe the most memorable but there are plenty more to get our teeth into as the rawness of the original Gerome Ragni book is framed within a cityscape dealing with racism, homophobia and just about everything to preclude the concept of ""free love"" (or even creatively inexpensive love). It's holding it's relevance quite well and is well worth two hours."
11537.0,Snake in the Eagle's Shadow,"Everyone abuses and humiliates a downtrodden orphan until he befriends an old man, who turns out to be the last master of the snake fist fighting style. Jackie becomes the old man's student and finds himself in battle with the master of the eagle's claw style, who has vowed to destroy the snake fist clan.",,"Action, Comedy",98.0,1978-03-01,cn,7.31,326.0,2.3514,"Jackie Chan, Simon Yuen Siu-Tien, Hwang Jang-Lee, Dean Shek Tin, Roy Horan",Yuen Woo-Ping,"martial arts, beggar",
7012.0,The Day After,"In the mid-1980s, the U.S. is poised on the brink of nuclear war. This shadow looms over the residents of a small town in Kansas as they continue their daily lives. Dr. Russell Oakes maintains his busy schedule at the hospital, Denise Dahlberg prepares for her upcoming wedding, and Stephen Klein is deep in his graduate studies. When the unthinkable happens and the bombs come down, the town's residents are thrust into the horrors of nuclear winter.",They told us it would be impossible to make this movie. They told us it would be impossible for you to watch it. We hope nothing is impossible.,"Science Fiction, Drama, TV Movie",127.0,1983-11-20,en,6.7,403.0,1.3126,"Jason Robards, JoBeth Williams, Steve Guttenberg, John Cullum, John Lithgow","Nicholas Meyer, Edward Hume","high school, environmental protection agency, nuclear war, isolation, darkness, radiation, chaos, refugee, refugee camp, cold war, insanity, post-apocalyptic future, nuclear radiation, delirium, hysteria, kansas, usa, lawlessness, end of the world, nuclear explosion, nuclear holocaust, disaster, apocalypse, armageddon, anarchy, nuclear, nuclear threat, nuclear fallout, mushroom cloud, disfigurement, radiation sickness, catastrophe, revolver, nightmare becomes reality, world war iii, epa, mass destruction, emp, mass grave, mass killing, destroyed city, nuclear winter, psychotronic film, ensemble cast, college campus, danger, pandemonium","This was solid and, considering its epoch, scary. I remember being a teen when this came up, and with U.S./Soviet relations at a nadir, nuclear war films were just starting to appear on the cinephile's radar once again, after taking a breather from their 60's heyday for the sake of the glut of natural disaster films that hit theatres in the interim.

This was one of the first and best, simply because director Nicholas Meyer was so good at sci-fi. I fervently wish he had made a lot more movies. || Well worth the view and it's surprisingly hard-hitting, for an American movie.

TDA depict the full nuclear exchange between NATO and the Warsaw-pact and how this affect the population in and around Kansas.

I think TDA really works better as a pure movie, because it is. Compared to the UK-made ""Threads"", which is more of a docudrama, TDA sets the scene and develop the characters.

Many of the characters also survive the initial attack and we follow them 2-4 weeks after the initial attack.

Even though TDA was both politically incorrect at the time and is also pretty bleak and scary, it does fall into the trap of being more of a movie than a film meant to shock and present facts.

Some of the cheesy dialogue and characters also feels a little 'meh' (love stories, family-drama etc). Threads also has some of that, but avoid the most cheesy moments, because it's more 'real' than 'played out by actors'.

Anyway, TDA works well, it will keep you seated and you will indeed feel moved by the buildup and attack-scene, as well as the aftermath.

Acting is for the most part very good and the film flows nicely trough the story.

The thing I don't like too much with TDA, is that it does pull it's punches concerning the consequences of such a nuclear exchange and it does leave the viewer with a slightly positive outlook, that things will improve in time and that mankind will prevail. 

Dr. Oakes, one of the main-characters in the film is probably the voice of the most realistic views on what is to come, but his views aren't lifted up as being the view of the movie itself.

Still a highly recommended film, it does cover a subject only covered properly by this and the UK made 'Threads'. || James Robards is exceptional in this sad nuclear holocaust fable, made for TV but a top notch production in most all respects."
6341.0,Blue Thunder,"Los Angeles, California. Officer Murphy, a veteran Metropolitan Police helicopter pilot suffering from severe trauma due to his harsh experiences during the Vietnam War, and Lymangood, his resourceful new partner, are tasked with testing an advanced and heavily armed experimental chopper known as Blue Thunder.",He's out there…,"Drama, Action, Thriller",110.0,1983-02-05,en,6.208,497.0,1.5175,"Roy Scheider, Warren Oates, Candy Clark, Daniel Stern, Paul Roebling",John Badham,"vietnam veteran, high technology, high tech surveillance, los angeles, california, co-workers relationship, helicopter pilot, prototype, boyfriend girlfriend relationship, police surveillance, traumatized man","A comedic movie that screams 80s from the rooftops, and it works incredibly smoothly. This is First Blood, but with a helicopter. "
15251.0,Eddie Murphy: Delirious,"Taped live and in concert at Constitution Hall in Washington, D.C. in August, 1983, Eddie Murphy: Delirious captures Eddie Murphy's wild and outrageous stand-up comedy act, which he performed in New York and eighteen other cities across the U.S. to standing-room-only audiences. Eddie's comedy was groundbreaking, completely new, razor sharp and definitely funny.Eddie Murphy pontificates in his own vulgarly hilarious fashion on everything from bizarre sexual fantasies to reliving the family barbecue, and is peppered with Eddie's one-of-a-kind wit. Laugh along as Eddie reminiscences of hot childhood days and the ice cream man intermixed with classic vocal parodies of top American entertainers.Experience Eddie Murphy at his best, live and red hot! Delirious! Uncensored and Uncut!",,Comedy,69.0,1983-10-15,en,7.624,330.0,0.4133,"Eddie Murphy, James Argiro",Bruce Gowers,crude humor,
17435.0,El Norte,"Brother and sister Enrique and Rosa flee persecution at home in Guatemala and journey north, through Mexico and on to the United States, with the dream of starting a new life.",,"Adventure, Drama",141.0,1983-10-11,es,7.1,71.0,0.8364,"Zaide Silvia Gutiérrez, David Villalpando, Ernesto Gómez Cruz, Lupe Ontiveros, Trinidad Silva",Gregory Nava,"immigrant, mexico, indigenous, immigration, illegal immigration, american dream, usa–mexico border, border crossing, fugitive, undocumented immigrant, guatemala, underground tunnel, rat, illegal border crossing, guatemalan civil war, brother sister relationship, undocumented worker, maya",
15301.0,Twilight Zone: The Movie,"An anthology film presenting remakes of three episodes from the ""Twilight Zone"" TV series—""Kick the Can"", ""It's a Good Life"" and ""Nightmare at 20,000 Feet""—and one original story, ""Time Out.""","You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!","Horror, Fantasy, Science Fiction",102.0,1983-06-24,en,6.5,751.0,2.7192,"Dan Aykroyd, Albert Brooks, Scatman Crothers, John Lithgow, Vic Morrow","John Landis, Joe Dante, Steven Spielberg, George Miller, John Landis","nazi, anthology, remake, mysterious, zone, wistful, suspenseful, foreboding",
